RefID,Accession,NS3,NS5A,NS5B,StructuredComment,source_PCR_primers,source_bio_material,source_cell_line,source_cell_type,source_clone,source_clone_lib,source_collected_by,source_collection_date,source_db_xref,source_geo_loc_name,source_haplotype,source_host,source_identified_by,source_isolate,source_isolation_source,source_lab_host,source_lat_lon,source_map,source_mol_type,source_note,source_organism,source_pop_variant,source_proviral,source_rearranged,source_segment,source_serotype,source_strain,source_sub_species,source_sub_strain,source_tissue_lib,source_tissue_type,source_variety
2002,KT233448,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4997,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233449,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3404,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233450,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4637,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233451,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4797,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233452,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3726,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233453,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4794,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233454,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2955,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233455,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4826,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233456,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5161,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233457,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2887,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233458,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4887,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233459,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3136,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233460,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4806,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233461,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5095,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233462,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4909,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233463,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4149,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233464,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5197,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233465,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5037,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233466,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2872,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233467,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2403,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233468,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3635,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233469,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4081,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233470,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3876,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233471,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2700,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233472,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3942,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233473,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4158,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233474,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2173,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233475,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2468,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233476,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5233,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233477,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3174,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233478,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3125,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233479,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2878,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233480,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3443,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233481,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2559,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233482,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5076,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233483,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2015,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233484,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3655,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233485,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4209,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233486,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2299,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233487,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3745,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233488,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3809,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233489,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4350,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233490,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5103,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233491,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2270,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233492,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3214,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233493,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4159,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233494,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3353,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233495,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4046,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233496,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4249,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233497,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3492,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233498,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3692,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233499,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2549,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233500,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4602,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233501,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4951,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233502,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3054,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233503,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5152,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233504,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4016,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233505,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4984,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233506,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4566,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233507,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5059,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233508,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2426,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233509,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3372,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233510,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5184,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233511,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3204,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233512,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4703,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233513,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4317,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233514,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2144,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233515,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2446,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233516,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3699,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233517,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2999,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233518,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4258,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233519,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5224,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233520,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2347,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233521,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4955,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233522,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3923,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233523,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2134,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233524,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4992,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233525,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5011,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233526,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3078,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233527,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2495,plasma,,,,genomic RNA,previous HCV antiviral treatment: interferon+ribavirin experienced; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233528,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3624,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233529,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2879,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233530,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3326,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233531,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4644,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233532,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2222,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233533,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2051,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233534,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3686,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233535,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4339,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233536,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2798,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233537,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4636,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233538,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2472,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233539,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3090,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233540,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2840,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233541,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4858,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233542,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4343,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233543,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3857,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233544,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4576,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233545,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4063,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233546,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2445,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233547,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5132,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233548,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3461,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233549,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5133,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233550,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4740,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233551,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2062,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233552,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3273,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233553,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5187,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233554,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3796,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233555,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3448,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233556,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3059,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233557,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B2306,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233558,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3625,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233559,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5002,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233560,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4447,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233561,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5189,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233562,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3998,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233563,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5074,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233564,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B4338,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233565,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B3325,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1b; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
2002,KT233566,yes,,,,,,,,,,,,taxon:3052230,,,Homo sapiens,,B5139,plasma,,,,genomic RNA,previous HCV antiviral treatment: naive-all; subtype: 1a; genotype: 1,Hepacivirus hominis,,,,,,,,,,,
