name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
AM701211|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701227|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701192|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701217|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701225|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701207|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.138,HCV,1b,100.0
AM701226|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701232|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701233|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701235|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701237|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701216|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701247|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701248|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701251|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701252|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701253|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701257|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701262|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701256|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701263|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701244|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701265|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701236|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701242|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701243|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa249|pident79.518,HCV,1b,100.0
AM701240|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701229|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701228|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701266|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701267|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701268|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701258|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701269|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701250|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701271|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701274|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.757,HCV,1b,100.0
AM701273|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701298|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701303|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701297|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.138,HCV,1b,100.0
AM701302|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701283|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701261|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701275|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701264|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701280|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701259|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.757,HCV,1b,100.0
AM701300|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701284|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701309|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701299|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701311|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701313|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701285|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701315|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701308|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701312|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701318|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701316|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701322|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701325|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident77.733,HCV,1b,100.0
AM701324|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident77.778,HCV,1b,100.0
AM701323|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident77.778,HCV,1b,100.0
AM701326|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701327|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701329|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident77.778,HCV,1b,100.0
AM701331|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701330|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701328|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.032,HCV,1b,100.0
AM701335|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM700801|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700798|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700803|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM701364|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701384|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident78.571,HCV,1b,100.0
AM701350|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701381|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM701366|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701370|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701373|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701382|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident78.571,HCV,1b,100.0
AM701385|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM701371|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701375|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701376|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701438|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701447|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident77.381,HCV,1b,100.0
AM701455|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident77.778,HCV,1b,100.0
AM701464|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.032,HCV,1b,100.0
AM701474|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701653|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.645,HCV,1b,100.0
AM701380|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.762,HCV,1b,100.0
AM701387|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM701391|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident78.968,HCV,1b,100.0
AM701393|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM701402|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.762,HCV,1b,100.0
AM701511|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701518|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.839,HCV,1b,100.0
AM701530|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.839,HCV,1b,100.0
AM701538|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701546|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.435,HCV,1b,100.0
AM701583|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.839,HCV,1b,100.0
AM701591|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.435,HCV,1b,100.0
AM701600|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701608|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701618|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701721|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM701723|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM701734|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM701729|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM701744|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM710839|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident77.733,HCV,1b,74.0
AM700786|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM701743|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident79.268,HCV,1b,100.0
AM700789|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700788|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700791|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM701369|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.032,HCV,1b,100.0
AM701368|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM700912|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident93.522,HCV,1a,100.0
AM701392|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM700854|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700856|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM701406|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.365,HCV,1b,100.0
AM701415|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident79.762,HCV,1b,100.0
AM701426|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM700875|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700878|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.463,HCV,1a,100.0
AM701431|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701439|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident78.175,HCV,1b,100.0
AM700876|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.463,HCV,1a,100.0
AM701449|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.629,HCV,1b,100.0
AM701365|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident78.226,HCV,1b,100.0
AM701456|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa252|pident78.175,HCV,1b,100.0
AM701469|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701473|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701605|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701601|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701614|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701620|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.839,HCV,1b,100.0
AM701617|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701629|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701643|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.242,HCV,1b,100.0
AM701646|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident79.435,HCV,1b,100.0
AM701659|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa248|pident80.645,HCV,1b,100.0
AM700797|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700780|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700817|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.276,HCV,1a,100.0
AM700816|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700819|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.683,HCV,1a,100.0
AM700826|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.463,HCV,1a,100.0
AM700829|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700830|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident92.276,HCV,1a,100.0
AM700838|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700842|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700844|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700862|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700874|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.463,HCV,1a,100.0
AM700886|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700869|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700892|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700900|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.057,HCV,1a,100.0
AM700934|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident93.927,HCV,1a,100.0
AM700939|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident92.713,HCV,1a,100.0
AM700895|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700940|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident93.522,HCV,1a,100.0
AM700899|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700957|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident93.522,HCV,1a,100.0
AM700966|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700971|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700969|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700985|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700987|geneNS5A|query3-740|h77_aa167-413|extracted_nt738|aligned_aa247|pident78.947,HCV,1b,100.0
AM700989|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700871|geneNS5A|query3-740|h77_aa167-412|extracted_nt738|aligned_aa246|pident91.870,HCV,1a,100.0
AM700993|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700997|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700982|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701002|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701000|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM700994|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701014|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701015|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701016|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701006|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701021|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701022|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701020|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701026|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701031|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701183|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701191|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701190|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.138,HCV,1b,100.0
AM701194|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701199|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701187|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701201|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701214|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701215|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701224|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701220|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701231|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701230|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701238|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701239|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701241|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701246|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701245|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701254|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701255|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701249|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701234|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701260|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701272|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701270|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701276|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701277|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701278|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701279|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701281|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701286|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701282|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701290|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701288|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701289|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701287|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701293|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701294|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701295|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701291|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701296|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident79.352,HCV,1b,100.0
AM701304|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701301|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.543,HCV,1b,100.0
AM701306|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
AM701292|geneNS5A|query3-743|h77_aa167-413|extracted_nt741|aligned_aa247|pident78.947,HCV,1b,100.0
