Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
KC127357,1,92.604,1a,92.176,2683-2855,
KC127359,1,93.031,1a,92.932,2683-2855,
KC127360,1,93.886,1a,93.130,2683-2855,
KC127361,1,94.112,1a,93.914,2683-2855,
KC127363,1,94.707,1a,94.412,2683-2855,
KC127364,1,92.571,1a,92.242,2683-2855,
KC127365,1,93.064,1a,92.439,2683-2855,
KC127366,1,95.858,1a,95.365,2683-2855,
KC127367,1,95.102,1a,94.576,2683-2855,
KC127368,1,95.332,1a,94.773,2683-2855,
KC127369,1,92.998,1a,92.472,2683-2855,
KC127370,1,93.327,1a,92.834,2683-2855,
KC127372,1,92.439,1a,91.913,2683-2855,
KC127374,1,94.609,1a,94.412,2683-2855,
KC127375,1,93.130,1a,92.505,2683-2855,
KC127376,1,93.886,1a,93.360,2683-2855,
KC127377,1,94.642,1a,94.315,2683-2855,
KC127379,1,93.688,1a,93.162,2683-2855,
KC127380,1,92.932,1a,92.308,2683-2855,
KC127381,1,94.510,1a,93.886,2683-2855,
KC127382,1,92.341,1a,91.913,2683-2855,
KC127383,1,95.365,1a,94.609,2683-2855,
KC127385,1,94.740,1a,94.214,2683-2855,
KC127386,1,95.069,1a,94.444,2683-2855,
KC127387,1,96.515,1a,95.891,2683-2855,
KC127388,1,95.759,1a,94.970,2683-2855,
KC127390,1,95.529,1a,94.938,2683-2855,
KC127391,1,95.825,1a,95.168,2683-2855,
KC127393,1,95.102,1a,94.872,2683-2855,
KC127394,1,92.439,1a,92.012,2683-2855,
KC127395,1,95.036,1a,95.398,2683-2855,
KC127396,1,95.135,1a,95.201,2683-2855,
KC127397,1,94.576,1a,94.083,2683-2855,
KC127400,1,95.233,1a,94.477,2683-2855,
KC127401,1,96.121,1a,95.201,2683-2855,
KC127404,1,92.932,1a,92.341,2683-2855,
KC127405,1,93.721,1a,93.064,2683-2855,
KC127406,1,95.924,1a,95.266,2683-2855,
KC127407,1,94.970,1a,94.379,2683-2855,
KC127408,1,92.998,1a,92.636,2683-2855,
KC127410,1,95.825,1a,95.168,2683-2855,
KC127411,1,93.918,1a,93.787,2683-2855,
KC127412,1,95.266,1a,94.576,2683-2855,
KC127413,1,94.510,1a,93.853,2683-2855,
KC127414,1,95.431,1a,94.806,2683-2855,
KC127415,1,95.661,1a,95.135,2683-2855,
KC127417,1,94.543,1a,93.853,2683-2855,
KC127418,1,93.261,1a,92.669,2683-2855,
KC127419,1,95.201,1a,94.576,2683-2855,
KC127420,1,94.412,1a,94.149,2683-2855,
KC127421,1,95.233,1a,94.576,2683-2855,
KC127422,1,95.496,1a,95.398,2683-2855,
KC127423,1,94.970,1a,94.510,2683-2855,
KC127424,1,95.036,1a,94.576,2683-2855,
KC127425,1,95.003,1a,94.773,2683-2855,
KC127426,1,92.604,1a,91.946,2683-2855,
KC127427,1,95.168,1a,94.839,2683-2855,
KC127428,1,92.735,1a,92.209,2683-2855,
KC127429,1,95.496,1a,95.431,2683-2855,
KC127430,1,94.905,1a,95.036,2683-2855,
KC127431,1,94.642,1a,94.346,2683-2855,
KC127432,1,94.444,1a,93.951,2683-2855,
KC127434,1,94.379,1a,94.412,2683-2855,
KC127436,1,94.642,1a,94.313,2683-2855,
KC127437,1,92.669,1a,92.045,2683-2855,
KC127438,1,94.050,1a,93.590,2683-2855,
KC127439,1,95.266,1a,95.135,2683-2855,
KC127440,1,92.735,1a,92.406,2683-2855,
KC127442,1,93.721,1a,93.327,2683-2855,
KC127443,1,91.026,1a,90.533,2683-2855,
KC127444,1,93.097,1a,92.472,2683-2855,
KC127445,1,92.308,1a,91.782,2683-2855,
KC127446,1,95.562,1a,94.707,2683-2855,
KC127447,1,94.477,1a,93.853,2683-2855,
KC127449,1,94.905,1a,94.707,2683-2855,
KC127450,1,92.571,1a,92.045,2683-2855,
KC127451,1,94.181,1a,93.886,2683-2855,
KC127452,1,95.562,1a,95.036,2683-2855,
KC127454,1,95.957,1a,95.398,2683-2855,
KC127456,1,92.899,1a,92.439,2683-2855,
KC127457,1,93.557,1a,92.932,2683-2855,
KC127458,1,94.773,1a,94.412,2683-2855,
KC127460,1,94.147,1a,93.787,2683-2855,
KC127462,1,92.078,1a,91.683,2683-2855,
KC127463,1,93.557,1a,92.965,2683-2855,
KC127464,1,93.458,1a,92.834,2683-2855,
KC127465,1,92.834,1a,92.176,2683-2855,
KC127468,1,93.984,1a,93.425,2683-2855,
KC127469,1,94.313,1a,94.083,2683-2855,
KC127470,1,92.636,1a,92.045,2683-2855,
KC127471,1,92.308,1a,91.683,2683-2855,
KC127472,1,93.064,1a,92.472,2683-2855,
KC127474,1,92.702,1a,92.275,2683-2855,
KC127475,1,92.308,1a,91.749,2683-2855,
KC127476,1,94.938,1a,94.543,2683-2855,
KC127477,1,95.299,1a,94.773,2683-2855,
KC127479,1,93.162,1a,92.571,2683-2855,
KC127481,1,91.979,1a,91.453,2683-2855,
KC127482,1,96.055,1a,95.365,2683-2855,
KC127484,1,94.707,1a,94.181,2683-2855,
KC127485,1,93.655,1a,93.491,2683-2855,
KC127486,1,95.496,1a,94.839,2683-2855,
KC127489,1,92.373,1a,91.716,2683-2855,
KC127490,1,93.130,1a,92.604,2683-2855,
KC127491,1,94.872,1a,95.365,2683-2855,
KC127492,1,93.127,1a,92.634,2683-2855,
KC127493,1,94.379,1a,93.754,2683-2855,
KC127495,1,92.636,1a,92.242,2683-2855,
KC127496,1,94.740,1a,94.017,2683-2855,
KC127497,1,93.327,1a,93.097,2683-2855,
KC127498,1,94.149,1a,93.590,2683-2855,
KC127500,1,93.853,1a,93.590,2683-2855,
KC127501,1,92.176,1a,91.650,2683-2855,
KC127502,1,94.642,1a,94.116,2683-2855,
KC127503,1,93.623,1a,93.097,2683-2855,
KC127504,1,94.872,1a,94.444,2683-2855,
KC127506,1,95.661,1a,95.069,2683-2855,
KC127507,1,95.135,1a,94.707,2683-2855,
KC127508,1,93.853,1a,93.130,2683-2855,
KC127509,1,93.097,1a,92.702,2683-2855,
KC127510,1,92.209,1a,91.716,2683-2855,
KC127511,1,95.201,1a,94.970,2683-2855,
KC127512,1,95.858,1a,95.299,2683-2855,
KC127513,1,94.740,1a,94.214,2683-2855,
KC127514,1,92.308,1a,91.847,2683-2855,
KC127515,1,95.135,1a,94.576,2683-2855,
KC127517,1,94.083,1a,93.721,2683-2855,
KC127518,1,92.472,1a,91.880,2683-2855,
KC127519,1,92.998,1a,92.604,2683-2855,
KC127520,1,95.694,1a,94.938,2683-2855,
KC127522,1,95.036,1a,94.247,2683-2855,
KC127523,1,95.233,1a,94.510,2683-2855,
KC127524,1,95.036,1a,94.444,2683-2855,
KC127525,1,94.543,1a,94.017,2683-2855,
KC127526,1,95.398,1a,94.773,2683-2855,
KC127527,1,94.970,1a,94.510,2683-2855,
KC127528,1,94.181,1a,93.951,2683-2855,
KC127529,1,95.595,1a,95.036,2683-2855,
KC127531,1,95.233,1a,94.970,2683-2855,
KC127532,1,94.642,1a,94.609,2683-2855,
KC127533,1,94.313,1a,94.444,2683-2855,
KC127534,1,95.233,1a,94.642,2683-2855,
KC127536,1,94.970,1a,94.346,2683-2855,
KC127537,1,92.998,1a,92.538,2683-2855,
KC127539,1,94.872,1a,94.346,2683-2855,
KC127542,1,94.806,1a,94.379,2683-2855,
KC127543,1,95.201,1a,94.642,2683-2855,
KC127545,1,94.740,1a,95.266,2683-2855,
KC127546,1,92.801,1a,92.242,2683-2855,
KC127547,1,94.313,1a,93.820,2683-2855,
KC127548,1,92.538,1a,92.012,2683-2855,
KC127550,1,95.003,1a,94.510,2683-2855,
KC127551,1,93.425,1a,92.801,2683-2855,
KC127552,1,95.726,1a,95.266,2683-2855,
KC127554,1,95.365,1a,94.773,2683-2855,
KC127555,1,93.787,1a,93.195,2683-2855,
KC127556,1,95.069,1a,94.543,2683-2855,
KC127557,1,92.571,1a,92.012,2683-2855,
KC127558,1,92.867,1a,92.373,2683-2855,
KC127559,1,93.031,1a,92.472,2683-2855,
KC127561,1,94.017,1a,93.524,2683-2855,
KC127562,1,92.899,1a,92.373,2683-2855,
KC127563,1,92.867,1a,92.341,2683-2855,
KC127564,1,95.957,1a,95.233,2683-2855,
KC127565,1,93.886,1a,93.327,2683-2855,
KC127566,1,95.957,1a,95.135,2683-2855,
KC127567,1,95.135,1a,94.543,2683-2855,
KC127568,1,93.655,1a,93.064,2683-2855,
KC127570,1,93.064,1a,92.538,2683-2855,
KC127571,1,93.393,1a,93.097,2683-2855,
KC127572,1,93.951,1a,93.327,2683-2855,
KC127573,1,95.201,1a,94.773,2683-2855,
KC127576,1,94.872,1a,94.839,2683-2855,
KC127577,1,94.839,1a,94.346,2683-2855,
KC127578,1,94.872,1a,94.576,2683-2855,
KC127579,1,94.576,1a,94.280,2683-2855,
KC127580,1,96.515,1a,95.825,2683-2855,
KC127581,1,93.031,1a,92.341,2683-2855,
KC127584,1,92.932,1a,92.439,2683-2855,
KC127585,1,93.425,1a,93.031,2683-2855,
KC127586,1,95.661,1a,95.168,2683-2855,
KC127587,1,95.562,1a,94.938,2683-2855,
KC127588,1,93.162,1a,92.669,2683-2855,
KC127589,1,94.905,1a,94.346,2683-2855,
KC127591,1,92.669,1a,92.078,2683-2855,
KC127592,1,93.097,1a,92.472,2683-2855,
KC127594,1,93.031,1a,92.472,2683-2855,
KC127595,1,93.130,1a,92.669,2683-2855,
KC127597,1,93.162,1a,92.636,2683-2855,
KC127598,1,91.880,1a,91.650,2683-2855,
KC127599,1,95.792,1a,95.233,2683-2855,
KC127600,1,95.725,1a,95.100,2683-2855,
KC127601,1,93.031,1a,92.472,2683-2855,
KC127602,1,92.505,1a,91.847,2683-2855,
KC127603,1,95.792,1a,95.168,2683-2855,
KC127604,1,95.431,1a,95.036,2683-2855,
KC127605,1,91.486,1a,90.861,2683-2855,
KC127606,1,93.327,1a,92.768,2683-2855,
KC127607,1,94.149,1a,93.524,2683-2855,
KC127608,1,92.932,1a,92.308,2683-2855,
KC127609,1,92.571,1a,92.209,2683-2855,
KC127610,1,93.195,1a,92.669,2683-2855,
KC127611,1,92.538,1a,92.045,2683-2855,
KC127612,1,94.412,1a,94.412,2683-2855,
KC127613,1,92.373,1a,91.946,2683-2855,
KC127615,1,95.332,1a,95.365,2683-2855,
KC127616,1,93.393,1a,93.294,2683-2855,
KC127617,1,94.247,1a,94.181,2683-2855,
KC127618,1,94.510,1a,93.688,2683-2855,
KC127619,1,94.773,1a,94.083,2683-2855,
KC127620,1,95.924,1a,95.233,2683-2855,
KC127621,1,92.768,1a,92.078,2683-2855,
KC127623,1,91.946,1a,91.420,2683-2855,
KC127624,1,94.149,1a,93.918,2683-2855,
KC127627,1,96.187,1a,95.595,2683-2855,
KC127628,1,95.069,1a,94.510,2683-2855,
KC127629,1,94.707,1a,94.181,2683-2855,
KC127630,1,94.379,1a,94.017,2683-2855,
KC127631,1,94.214,1a,93.820,2683-2855,
KC127632,1,95.135,1a,94.444,2683-2855,
KC127634,1,94.872,1a,94.379,2683-2855,
KC127635,1,95.135,1a,94.477,2683-2855,
KC127636,1,95.168,1a,94.773,2683-2855,
KC127638,1,93.425,1a,92.801,2683-2855,
KC127639,1,95.431,1a,94.905,2683-2855,
KC127640,1,94.970,1a,94.412,2683-2855,
KC127641,1,92.965,1a,92.571,2683-2855,
KC127642,1,93.125,1a,92.667,2683-2855,
KC127643,1,94.417,1a,93.708,2683-2855,
KC127644,1,92.417,1a,91.875,2683-2855,
KC127646,1,93.625,1a,93.292,2683-2855,
KC127648,1,91.917,1a,91.500,2683-2855,
KC127649,1,93.042,1a,92.458,2683-2855,
KC127650,1,92.583,1a,92.250,2683-2855,
KC127651,1,93.375,1a,92.750,2683-2855,
KC127652,1,94.750,1a,94.708,2683-2855,
KC127653,1,92.792,1a,92.167,2683-2855,
KC127654,1,91.458,1a,90.958,2683-2855,
KC127655,1,95.125,1a,94.750,2683-2855,
KC127656,1,93.292,1a,92.708,2683-2855,
KC191671,6,73.409,6n,94.990,2683-2855,
KC248193,1,77.958,1l,100.000,2683-2855,
KC248194,1,78.242,1e,100.000,2683-2855,
KC248195,1,78.019,1l,82.233,2683-2855,
KC248196,1,78.280,1l,92.808,2683-2855,
KC248197,1,78.549,1l,100.000,2683-2855,
KC248198,1,79.033,1h,100.000,2683-2855,
KC248199,1,78.870,1h,100.000,2683-2855,
KC441467,3,78.587,3b,89.866,2683-2855,
KC441468,3,79.917,3b,90.185,2683-2855,
KC441469,3,78.341,3b,90.310,2683-2855,
KC441470,3,78.939,3b,90.697,2683-2855,
KC441471,3,79.329,3b,90.601,2683-2855,
KC441472,3,79.527,3b,90.825,2683-2855,
KC441473,3,78.555,3b,90.249,2683-2855,
KC441474,3,79.144,3b,90.185,2683-2855,
KC441475,3,79.163,3b,90.227,2683-2855,
KC441476,3,78.774,3b,90.531,2683-2855,
KC441477,6,80.489,6a,96.432,2683-2855,
KC441478,6,80.039,6a,95.371,2683-2855,
KC441479,6,80.392,6a,95.821,2683-2855,
KC441480,6,80.804,6a,96.175,2683-2855,
KC441481,6,81.067,6a,96.689,2683-2855,
KC441482,6,80.758,6a,96.014,2683-2855,
KC441483,6,80.507,6a,95.918,2683-2855,
KC441484,6,80.624,6a,96.111,2683-2855,
KC441485,6,80.296,6a,96.175,2683-2855,
KC441486,6,80.585,6a,95.886,2683-2855,
KC767829,5,90.082,5a,91.113,2683-2855,
KC767830,5,89.925,5a,91.238,2683-2855,
KC767831,5,89.824,5a,90.951,2683-2855,
KC767833,5,89.138,5a,90.276,2683-2855,
KC767834,5,89.808,5a,91.265,2683-2855,
KC844037,6,80.608,6a,94.390,2683-2855,
KC844038,6,80.428,6a,94.796,2683-2855,
KC844039,6,73.772,6xa,76.495,2683-2855,
KC844040,6,74.491,6xd,74.627,2683-2855,
KC844041,3,93.053,3a,92.325,2683-2855,
KC844043,2,90.760,2a,90.969,2683-2855,
KC844044,3,78.843,3b,88.431,2683-2855,
KC844046,5,90.314,5a,91.331,2683-2855,
KC844047,1,80.004,1c,93.116,2683-2855,
KC844049,1,92.498,1a,92.385,2683-2855,
KC967476,2,89.661,2a,96.105,2683-2855,
KF035123,3,90.625,3a,89.756,2683-2855,
KF035124,3,90.764,3a,90.096,2683-2855,
KF035125,3,91.321,3a,90.684,2683-2855,
KF035126,3,90.866,3a,90.252,2683-2855,
KF035127,3,90.519,3a,89.896,2683-2855,
KF667756,1,94.035,1a,93.244,2683-2855,
KF667757,1,94.157,1a,93.548,2683-2855,
KF667758,1,93.427,1a,93.001,2683-2855,
KF667759,1,94.827,1a,94.157,2683-2855,
KF667760,1,94.400,1a,93.974,2683-2855,
KF667761,1,94.400,1a,93.853,2683-2855,
KF667762,1,93.427,1a,92.635,2683-2855,
KF667763,1,94.157,1a,93.731,2683-2855,
KF667764,1,94.035,1a,93.366,2683-2855,
KF667765,1,95.131,1a,94.340,2683-2855,
KF667766,1,93.305,1a,93.305,2683-2855,
KF667767,1,94.887,1a,94.279,2683-2855,
KF667768,1,91.697,1a,91.819,2683-2855,
KF667769,1,94.505,1a,93.712,2683-2855,
KF667770,1,94.766,1a,93.792,2683-2855,
KF667771,1,94.218,1a,93.548,2683-2855,
KF667772,1,95.557,1a,94.887,2683-2855,
KF667773,1,93.244,1a,93.061,2683-2855,
KF667774,1,93.974,1a,93.183,2683-2855,
KF667775,1,93.792,1a,93.122,2683-2855,
KF667776,1,97.870,1a,96.896,2683-2855,
KF667777,1,92.575,1a,92.209,2683-2855,
KF667778,1,96.409,1a,95.496,2683-2855,
KF667779,1,93.427,1a,92.940,2683-2855,
KF667780,1,94.766,1a,93.974,2683-2855,
KF667781,1,94.279,1a,93.609,2683-2855,
KF667782,1,94.340,1a,93.670,2683-2855,
KF667783,1,93.974,1a,93.244,2683-2855,
KF667784,1,95.009,1a,94.096,2683-2855,
KF667785,1,93.061,1a,92.575,2683-2855,
KF667786,1,96.409,1a,95.435,2683-2855,
KF667787,1,96.409,1a,95.435,2683-2855,
KF667820,1,81.071,1b,93.305,2683-2855,
KF667821,1,81.497,1b,93.366,2683-2855,
KF667822,1,81.436,1b,92.209,2683-2855,
KF667823,1,82.045,1b,93.427,2683-2855,
KF667824,1,81.020,1b,92.331,2683-2855,
KF667825,1,81.581,1b,92.635,2683-2855,
KF667826,1,81.873,1b,92.575,2683-2855,
KF667827,1,81.497,1b,93.001,2683-2855,
KF667828,1,81.934,1b,93.061,2683-2855,
KF667829,1,81.658,1b,92.626,2683-2855,
KF667830,1,81.658,1b,92.931,2683-2855,
KF667831,1,82.123,1b,91.763,2683-2855,
KF667832,1,82.654,1b,92.514,2683-2855,
KF667833,1,81.204,1b,91.905,2683-2855,
KF667834,1,82.299,1b,92.392,2683-2855,
KF667835,1,82.056,1b,92.514,2683-2855,
KF667836,1,81.326,1b,92.879,2683-2855,
KF667837,1,81.619,1b,92.575,2683-2855,
KF667838,1,81.984,1d,87.462,2683-2855,
KF667839,1,81.862,1b,92.331,2683-2855,
KF667840,1,82.421,1b,92.757,2683-2855,
KF667841,1,82.167,1b,93.609,2683-2855,
KF667842,1,81.010,1b,92.270,2683-2855,
KF667843,1,82.410,1b,93.122,2683-2855,
KF667844,1,82.045,1b,92.696,2683-2855,
KF667845,1,82.471,1b,92.270,2683-2855,
KF667846,1,81.995,1b,91.844,2683-2855,
KF667847,1,81.436,1b,91.722,2683-2855,
KF667848,1,81.497,1b,93.244,2683-2855,
KF667849,1,81.680,1b,92.818,2683-2855,
PX091934,2,92.360,2a,93.379,2683-2855,
PX091935,1,81.968,1b,92.756,2683-2855,
PX091936,3,95.076,3a,94.058,2683-2855,
KJ148617,2,78.036,2l,93.742,2683-2855,
KJ148618,2,77.972,2l,92.720,2683-2855,
KJ437271,1,92.282,1a,92.033,2683-2855,
KJ437279,1,90.865,1a,90.890,2683-2855,
KJ437295,1,79.416,1b,90.713,2683-2855,
KJ437307,3,94.069,3a,92.632,2683-2855,
KJ437311,3,93.450,3a,92.195,2683-2855,
KJ437313,3,93.664,3a,92.092,2683-2855,
KJ437314,3,93.450,3a,92.002,2683-2855,
KJ437318,3,95.296,3a,92.806,2683-2855,
KJ437327,3,93.426,3a,91.968,2683-2855,
KJ439767,1,79.971,1c,93.030,2683-2855,
KJ439768,1,78.404,1d,100.000,2683-2855,
KJ439769,1,78.220,1e,100.000,2683-2855,
KJ439770,1,78.069,1g,100.000,2683-2855,
KJ439771,1,79.131,1h,93.101,2683-2855,
KJ439772,1,78.801,1i,100.000,2683-2855,
KJ439773,1,83.450,1j,100.000,2683-2855,
KJ439774,1,83.998,1k,100.000,2683-2855,
KJ439775,1,84.123,1n,100.000,2683-2855,
KJ439776,1,78.187,1l,85.620,2683-2855,
KJ439777,1,83.190,1k,86.085,2683-2855,
KJ439778,1,84.012,1m,100.000,2683-2855,
KJ439779,1,80.064,1o,100.000,2683-2855,
KJ439780,1,82.986,1k,83.091,2683-2855,
KJ439781,1,83.697,1n,100.000,2683-2855,
KJ439782,1,83.474,1m,100.000,2683-2855,
KJ470612,3,94.271,3a,94.113,2683-2855,
KJ470613,3,94.575,3a,94.651,2683-2855,
KJ470614,3,95.590,3a,93.899,2683-2855,
KJ470615,3,93.712,3a,93.627,2683-2855,
KJ470616,3,79.153,3b,89.138,2683-2855,
KJ470617,3,78.985,3b,88.730,2683-2855,
KJ470618,3,79.859,3e,100.000,2683-2855,
KJ470619,3,80.554,3d,100.000,2683-2855,
KJ470620,6,73.176,6g,80.477,2683-2855,
KJ470621,6,73.482,6g,80.868,2683-2855,
KJ470622,6,73.373,6g,81.140,2683-2855,
KJ470623,6,73.100,6g,77.477,2683-2855,
KJ470624,6,73.190,6g,80.644,2683-2855,
KJ470625,6,72.832,6g,77.490,2683-2855,
KJ529536,1,95.383,1a,94.651,2683-2855,
KJ529537,1,95.378,1a,94.927,2683-2855,
KJ529538,1,94.538,1a,93.806,2683-2855,
KJ529539,1,81.757,1b,92.624,2683-2855,
KJ529540,1,80.800,1b,92.793,2683-2855,
KJ529541,1,96.453,1a,95.777,2683-2855,
KJ529542,1,95.890,1a,95.158,2683-2855,
KJ529543,1,94.701,1a,94.307,2683-2855,
KJ529544,1,94.369,1a,93.468,2683-2855,
KJ529545,1,93.863,1a,93.863,2683-2855,
KJ529546,1,81.250,1b,93.412,2683-2855,
KJ529548,1,81.644,1b,91.667,2683-2855,
KJ529549,1,93.468,1a,93.018,2683-2855,
KJ529550,1,81.092,1b,92.399,2683-2855,
KJ529551,1,81.700,1b,92.286,2683-2855,
KJ529553,1,94.538,1a,94.200,2683-2855,
KJ529554,1,94.032,1a,93.300,2683-2855,
KJ529555,1,94.369,1a,93.694,2683-2855,
KJ529556,1,82.320,1b,93.131,2683-2855,
KJ529557,1,93.694,1a,93.131,2683-2855,
KJ529560,1,81.475,1b,92.399,2683-2855,
KJ529561,1,81.849,1b,92.446,2683-2855,
KJ529562,1,92.342,1a,92.005,2683-2855,
KJ529564,1,94.426,1a,94.088,2683-2855,
KJ529565,1,93.059,1a,93.172,2683-2855,
KJ529566,1,94.426,1a,93.750,2683-2855,
KJ529569,1,81.813,1b,92.680,2683-2855,
KJ529570,1,94.932,1a,94.595,2683-2855,
KJ529572,1,96.227,1a,95.608,2683-2855,
KJ529573,1,93.187,1a,92.568,2683-2855,
KJ529574,1,93.131,1a,92.905,2683-2855,
KJ529575,1,93.525,1a,93.412,2683-2855,
KJ529576,1,92.962,1a,92.793,2683-2855,
KJ529579,1,81.511,1b,92.559,2683-2855,
KJ529581,1,94.369,1a,94.313,2683-2855,
KJ529582,1,82.320,1b,92.624,2683-2855,
KJ529583,1,82.442,1b,92.624,2683-2855,
KJ529584,1,94.932,1a,94.426,2683-2855,
KJ529585,1,95.777,1a,95.214,2683-2855,
KJ529586,1,95.096,1a,94.363,2683-2855,
KJ529587,1,81.813,1b,93.525,2683-2855,
KJ529590,1,94.088,1a,93.468,2683-2855,
KJ529591,1,95.552,1a,95.890,2683-2855,
KJ529592,1,95.608,1a,95.158,2683-2855,
KJ529595,1,96.622,1a,95.721,2683-2855,
KJ529596,1,94.369,1a,93.694,2683-2855,
KJ529597,1,95.327,1a,94.707,2683-2855,
KJ529600,1,92.849,1a,92.455,2683-2855,
KJ529601,1,93.975,1a,93.468,2683-2855,
KJ529602,1,82.489,1b,93.525,2683-2855,
KJ529603,1,95.890,1a,95.383,2683-2855,
KJ529604,1,92.221,1a,91.601,2683-2855,
KJ529605,1,93.574,1a,93.517,2683-2855,
KJ529607,1,94.764,1a,94.482,2683-2855,
KJ529608,1,93.525,1a,93.187,2683-2855,
KJ529609,1,94.313,1a,93.525,2683-2855,
KJ529610,1,95.439,1a,94.989,2683-2855,
KJ529611,1,96.163,1a,95.372,2683-2855,
KJ529612,1,96.734,1a,96.396,2683-2855,
KJ529616,1,92.061,1a,91.667,2683-2855,
KJ529618,1,82.499,1b,92.568,2683-2855,
KJ529619,1,93.074,1a,92.680,2683-2855,
KJ529620,1,81.250,1b,91.554,2683-2855,
KJ529621,1,96.002,1a,95.101,2683-2855,
KJ529623,1,80.360,1b,91.836,2683-2855,
KJ529624,1,94.820,1a,94.426,2683-2855,
KJ529626,1,81.823,1b,92.905,2683-2855,
KJ529627,1,93.863,1a,93.243,2683-2855,
KJ529629,1,93.975,1a,94.032,2683-2855,
KJ529630,1,95.434,1a,94.701,2683-2855,
KJ529631,1,82.038,1b,92.905,2683-2855,
KJ529632,1,81.936,1b,92.905,2683-2855,
KJ529633,1,93.131,1a,93.018,2683-2855,
KJ529634,1,82.489,1b,92.962,2683-2855,
KJ529636,1,93.018,1a,92.399,2683-2855,
KJ529638,1,95.495,1a,94.820,2683-2855,
KJ529639,1,93.637,1a,93.074,2683-2855,
KJ529640,1,96.227,1a,95.664,2683-2855,
KJ529641,1,81.956,1b,93.018,2683-2855,
KJ529642,1,94.144,1a,93.525,2683-2855,
KJ529644,1,82.601,1b,93.412,2683-2855,
KJ529645,1,82.432,1b,92.117,2683-2855,
KJ529646,1,94.989,1a,95.327,2683-2855,
KJ529649,1,96.340,1a,95.721,2683-2855,
KJ529650,1,82.525,1b,92.728,2683-2855,
KJ529651,1,95.158,1a,94.707,2683-2855,
KJ529652,1,96.340,1a,95.833,2683-2855,
KJ529653,1,93.694,1a,93.300,2683-2855,
KJ529654,1,82.376,1b,93.356,2683-2855,
KJ529656,1,93.348,1a,92.785,2683-2855,
KJ529657,1,95.101,1a,94.707,2683-2855,
KJ529658,1,95.045,1a,94.538,2683-2855,
KJ529659,1,95.045,1a,94.369,2683-2855,
KJ529660,1,81.081,1b,92.005,2683-2855,
KJ529661,1,94.088,1a,93.750,2683-2855,
KJ529664,1,82.300,1b,93.067,2683-2855,
KJ529665,1,81.813,1b,92.736,2683-2855,
KJ529668,1,82.376,1b,92.511,2683-2855,
KJ529670,1,82.038,1b,92.849,2683-2855,
KJ529671,1,81.700,1b,92.399,2683-2855,
KJ529672,1,94.200,1a,93.863,2683-2855,
KJ529674,1,82.095,1b,92.849,2683-2855,
KJ529675,1,95.946,1a,95.045,2683-2855,
KJ529677,1,82.151,1b,92.793,2683-2855,
KJ529680,1,93.468,1a,93.525,2683-2855,
KJ529681,1,80.722,1b,91.150,2683-2855,
KJ529684,1,92.905,1a,92.680,2683-2855,
KJ529685,1,82.264,1b,92.849,2683-2855,
KJ529686,1,94.194,1a,93.517,2683-2855,
KJ529687,1,95.946,1a,95.495,2683-2855,
KJ529688,1,93.187,1a,92.793,2683-2855,
KJ529690,1,81.429,1b,92.736,2683-2855,
KJ529691,1,94.707,1a,94.144,2683-2855,
KJ529692,1,94.200,1a,93.694,2683-2855,
KJ529693,1,93.134,1a,92.438,2683-2855,
KJ529695,1,94.820,1a,94.369,2683-2855,
KJ529696,1,93.863,1a,93.694,2683-2855,
KJ529697,1,94.328,1a,93.532,2683-2855,
KJ529698,1,81.869,1b,92.680,2683-2855,
KJ529700,1,81.757,1b,92.455,2683-2855,
KJ529703,1,82.995,1b,93.074,2683-2855,
KJ529704,1,93.833,1a,93.388,2683-2855,
KJ567644,6,73.774,6xb,83.424,2683-2855,
KJ567645,6,73.425,6xb,100.000,2683-2855,
KJ567646,6,73.122,6xf,100.000,2683-2855,
KJ567647,6,73.503,6xf,100.000,2683-2855,
KJ567648,6,73.377,6xf,78.838,2683-2855,
KJ567649,6,73.596,6xc,86.380,2683-2855,
KJ567650,6,73.545,6xc,86.370,2683-2855,
KJ567651,6,72.975,6xc,100.000,2683-2855,
KJ567652,6,73.720,6xc,80.915,2683-2855,
KJ678744,6,80.435,6a,94.775,2683-2855,
KJ678745,6,80.520,6a,94.817,2683-2855,
KJ678746,6,80.444,6a,95.373,2683-2855,
KJ678747,6,80.521,6a,95.907,2683-2855,
KJ678748,6,80.278,6a,95.192,2683-2855,
KJ678749,6,80.366,6a,95.266,2683-2855,
KJ678750,6,80.347,6a,95.159,2683-2855,
KJ678751,6,80.441,6a,95.277,2683-2855,
KJ678752,6,80.310,6a,95.521,2683-2855,
KJ678753,6,80.526,6a,95.320,2683-2855,
KJ678755,6,80.566,6a,95.447,2683-2855,
KJ678756,6,80.503,6a,94.561,2683-2855,
KJ678757,6,80.591,6a,95.501,2683-2855,
KJ678758,6,79.954,6a,94.433,2683-2855,
KJ678759,6,80.578,6a,95.127,2683-2855,
KJ678760,6,80.160,6a,94.860,2683-2855,
KJ678761,6,80.295,6a,95.384,2683-2855,
KJ678762,6,80.363,6a,94.817,2683-2855,
KJ678763,6,80.659,6a,95.030,2683-2855,
KJ678764,6,80.239,6a,95.042,2683-2855,
KJ678765,6,80.276,6a,95.138,2683-2855,
KJ678766,6,80.220,6a,95.234,2683-2855,
KJ678767,6,80.453,6a,93.717,2683-2855,
