Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
HM106726,1,76.981,1b,88.563,36-175,Yes
HM106727,1,78.844,1b,89.916,36-175,Yes
HM106728,1,79.217,1b,90.428,36-175,Yes
HM106729,1,78.839,1b,89.931,36-175,Yes
HM106730,1,76.638,1b,87.219,36-175,Yes
HM106731,1,77.440,1b,88.100,36-175,Yes
HM106732,1,78.184,1b,90.084,36-175,Yes
HM106733,1,77.095,1b,87.302,36-175,Yes
HM106734,1,79.015,1b,90.768,36-175,Yes
HM106735,1,79.557,1b,90.954,72-175,
HM106736,1,79.143,1b,89.916,36-175,Yes
HM106805,,,,,,
HM106806,,,,,,
HM106807,,,,,,
HM106808,,,,,,
HM106809,,,,,,
HM106810,,,,,,
HM106811,,,,,,
HM106812,,,,,,
HM106813,,,,,,
HM106814,,,,,,
HM106815,,,,,,
HM106816,,,,,,
HM106817,,,,,,
HM106818,,,,,,
HM106819,,,,,,
HM106820,,,,,,
HM106821,,,,,,
HM106822,,,,,,
HM106823,,,,,,
HM106824,,,,,,
HM106825,,,,,,
HM106826,,,,,,
HM106827,,,,,,
HM106828,,,,,,
HM106829,,,,,,
HM106830,,,,,,
HM106831,,,,,,
HM106832,,,,,,
HM106833,,,,,,
HM106834,,,,,,
HM106835,,,,,,
HM106836,,,,,,
HM106837,,,,,,
HM106838,,,,,,
HM106839,,,,,,
HM106840,,,,,,
HM106841,,,,,,
HM106842,,,,,,
HM106843,,,,,,
HM106844,,,,,,
HM106845,,,,,,
HM106846,,,,,,
HM106847,,,,,,
HM106848,,,,,,
HM106849,,,,,,
HM106850,,,,,,
HM106851,,,,,,
HM106852,,,,,,
HM106853,,,,,,
HM106854,,,,,,
HM106855,,,,,,
HM106856,,,,,,
HM106857,,,,,,
HM106858,,,,,,
HM106859,,,,,,
HM106860,,,,,,
HM106861,,,,,,
HM106862,,,,,,
HM106863,,,,,,
HM106864,,,,,,
HM106865,,,,,,
HM106866,,,,,,
HM106867,,,,,,
HM106868,,,,,,
HM106869,,,,,,
HM106870,,,,,,
HM106871,,,,,,
HM106872,,,,,,
HM106873,,,,,,
HM106874,,,,,,
HM106875,,,,,,
HM106876,,,,,,
HM106877,,,,,,
HM106878,,,,,,
HM106879,,,,,,
HM106880,,,,,,
HM106881,,,,,,
HM106882,,,,,,
HM106883,,,,,,
HM106884,,,,,,
HM106885,,,,,,
HM106886,,,,,,
HM106887,,,,,,
HM106888,,,,,,
HM106889,,,,,,
HM106890,,,,,,
HM106891,,,,,,
HM106892,,,,,,
HM106893,,,,,,
HM106894,,,,,,
HM106895,,,,,,
HM106896,,,,,,
HM106897,,,,,,
HM106898,,,,,,
HM106899,,,,,,
HM106900,,,,,,
HM106901,,,,,,
HM106902,,,,,,
HM106903,,,,,,
HM106904,,,,,,
HM106905,,,,,,
HM106906,,,,,,
HM106907,,,,,,
HM106908,,,,,,
HM106909,,,,,,
HM106910,,,,,,
HM106911,,,,,,
HM106912,,,,,,
HM106913,,,,,,
HM106914,,,,,,
HM106915,,,,,,
HM106916,,,,,,
HM106917,,,,,,
HM106918,,,,,,
HM106919,,,,,,
HM106920,,,,,,
HM106921,,,,,,
HM106922,,,,,,
HM106923,,,,,,
HM106924,,,,,,
HM106925,,,,,,
HM106926,,,,,,
HM106927,,,,,,
HM106928,,,,,,
HM106929,,,,,,
HM106930,,,,,,
HM106931,,,,,,
HM107694,,,,,,
HM107695,,,,,,
HM107696,,,,,,
HM135520,,,,,,
HM167507,,,,,,
HM172545,,,,,,
HM172546,,,,,,
HM172547,,,,,,
HM172548,,,,,,
HM172549,,,,,,
HM172550,,,,,,
HM172551,,,,,,
HM172552,,,,,,
HM172553,,,,,,
HM172554,,,,,,
HM172555,,,,,,
HM172556,,,,,,
HM172557,,,,,,
HM172558,,,,,,
HM172559,,,,,,
HM172560,,,,,,
HM172561,,,,,,
HM172562,,,,,,
HM172563,,,,,,
HM172564,,,,,,
HM172565,,,,,,
HM172566,,,,,,
HM172567,,,,,,
HM172568,,,,,,
HM172569,,,,,,
HM172570,,,,,,
HM172571,,,,,,
HM172572,,,,,,
HM172573,,,,,,
HM172574,,,,,,
HM172575,,,,,,
HM172576,,,,,,
HM172577,,,,,,
HM172578,,,,,,
HM172579,,,,,,
HM172580,,,,,,
HM172581,,,,,,
HM172582,,,,,,
HM172583,,,,,,
HM172584,,,,,,
HM172585,,,,,,
HM172586,,,,,,
HM172587,,,,,,
HM172588,,,,,,
HM172589,,,,,,
HM172590,,,,,,
HM172591,,,,,,
HM172592,,,,,,
HM172593,,,,,,
HM172594,,,,,,
HM172595,,,,,,
HM172596,,,,,,
HM172597,,,,,,
HM172598,,,,,,
HM172599,,,,,,
HM172600,,,,,,
HM172601,,,,,,
HM172602,,,,,,
HM172603,,,,,,
HM172604,,,,,,
HM172605,,,,,,
HM172606,,,,,,
HM172607,,,,,,
HM172608,,,,,,
HM172609,,,,,,
HM172610,,,,,,
HM191480,,,,,,
HM191481,,,,,,
HM244819,,,,,,
HM348899,,,,,,
HM348900,,,,,,
HM348901,,,,,,
HM348902,,,,,,
HM348903,,,,,,
HM348904,,,,,,
HM348905,,,,,,
HM348906,,,,,,
HM348907,,,,,,
HM348908,,,,,,
HM348909,,,,,,
HM348910,,,,,,
HM348911,,,,,,
HM348912,,,,,,
HM348913,,,,,,
HM348914,,,,,,
HM348915,,,,,,
HM348916,,,,,,
HM348917,,,,,,
HM348918,,,,,,
HM348919,,,,,,
HM348920,,,,,,
HM348921,,,,,,
HM348922,,,,,,
HM348923,,,,,,
HM348924,,,,,,
HM348925,,,,,,
HM348926,,,,,,
HM348927,,,,,,
HM348928,,,,,,
HM348929,,,,,,
HM348930,,,,,,
HM348931,,,,,,
HM348932,,,,,,
HM348933,,,,,,
HM348934,,,,,,
HM348935,,,,,,
HM348936,,,,,,
HM348937,,,,,,
HM348938,,,,,,
HM348939,,,,,,
HM348940,,,,,,
HM348941,,,,,,
HM348942,,,,,,
HM348943,,,,,,
HM348944,,,,,,
HM348945,,,,,,
HM348946,,,,,,
HM348947,,,,,,
HM348948,,,,,,
HM348949,,,,,,
HM348950,,,,,,
HM348951,,,,,,
HM348952,,,,,,
HM348953,,,,,,
HM348954,,,,,,
HM348955,,,,,,
HM348956,,,,,,
HM348957,,,,,,
HM348958,,,,,,
HM348959,,,,,,
HM348960,,,,,,
HM348961,,,,,,
HM348962,,,,,,
HM348963,,,,,,
HM348964,,,,,,
HM348965,,,,,,
HM348966,,,,,,
HM348967,,,,,,
HM348968,,,,,,
HM348969,,,,,,
HM348970,,,,,,
HM348971,,,,,,
HM348972,,,,,,
HM348973,,,,,,
HM348974,,,,,,
HM348975,,,,,,
HM348976,,,,,,
HM348977,,,,,,
HM348978,,,,,,
HM348979,,,,,,
HM348980,,,,,,
HM348981,,,,,,
HM348982,,,,,,
HM348983,,,,,,
HM348984,,,,,,
HM348985,,,,,,
HM348986,,,,,,
HM348987,,,,,,
HM348988,,,,,,
HM348989,,,,,,
HM348990,,,,,,
HM348991,,,,,,
HM348992,,,,,,
HM348993,,,,,,
HM348994,,,,,,
HM348995,,,,,,
HM348996,,,,,,
HM348997,,,,,,
HM348998,,,,,,
HM348999,,,,,,
HM349000,,,,,,
HM349001,,,,,,
HM349002,,,,,,
HM349003,,,,,,
HM349004,,,,,,
HM349005,,,,,,
HM349006,,,,,,
HM349007,,,,,,
HM349008,,,,,,
HM349009,,,,,,
HM349010,,,,,,
HM349011,,,,,,
HM349012,,,,,,
HM349013,,,,,,
HM349014,,,,,,
HM349015,,,,,,
HM349016,,,,,,
HM349017,,,,,,
HM349018,,,,,,
HM349019,,,,,,
HM349020,,,,,,
HM349021,,,,,,
HM349022,,,,,,
HM349023,,,,,,
HM349024,,,,,,
HM349025,,,,,,
HM349026,,,,,,
HM349027,,,,,,
HM349028,,,,,,
HM349029,,,,,,
HM349030,,,,,,
HM349031,,,,,,
HM349032,,,,,,
HM349033,,,,,,
HM349034,,,,,,
HM349035,,,,,,
HM349036,,,,,,
HM349037,,,,,,
HM349038,,,,,,
HM349039,,,,,,
HM349040,,,,,,
HM349041,,,,,,
HM349042,,,,,,
HM349043,,,,,,
HM349044,,,,,,
HM349045,,,,,,
HM349046,,,,,,
HM349047,,,,,,
HM349048,,,,,,
HM349049,,,,,,
HM349050,,,,,,
HM349051,,,,,,
HM349052,,,,,,
HM349053,,,,,,
HM349054,,,,,,
HM349055,,,,,,
HM349056,,,,,,
HM349057,,,,,,
HM349058,,,,,,
HM349059,,,,,,
HM349060,,,,,,
HM349061,,,,,,
HM349062,,,,,,
HM349063,,,,,,
HM349064,,,,,,
HM349065,,,,,,
HM349066,,,,,,
HM349067,,,,,,
HM349068,,,,,,
HM349069,,,,,,
HM349070,,,,,,
HM349071,,,,,,
HM349072,,,,,,
HM349073,,,,,,
HM349074,,,,,,
HM349075,,,,,,
HM349076,,,,,,
HM349077,,,,,,
HM349078,,,,,,
HM349079,,,,,,
HM349080,,,,,,
HM349081,,,,,,
HM349082,,,,,,
HM349083,,,,,,
HM349084,,,,,,
HM349085,,,,,,
HM349086,,,,,,
HM349087,,,,,,
HM349088,,,,,,
HM349089,,,,,,
HM349090,,,,,,
HM349091,,,,,,
HM349092,,,,,,
HM349093,,,,,,
HM349094,,,,,,
HM349095,,,,,,
HM349096,,,,,,
HM349097,,,,,,
HM349098,,,,,,
HM349099,,,,,,
HM349100,,,,,,
HM349101,,,,,,
HM349102,,,,,,
HM349103,,,,,,
HM349104,,,,,,
HM349105,,,,,,
HM349106,,,,,,
HM349107,,,,,,
HM349108,,,,,,
HM349109,,,,,,
HM349110,,,,,,
HM349111,,,,,,
HM349112,,,,,,
HM349113,,,,,,
HM349114,,,,,,
HM349115,,,,,,
HM349116,,,,,,
HM349117,,,,,,
HM349118,,,,,,
HM349119,,,,,,
HM349120,,,,,,
HM349121,,,,,,
HM349122,,,,,,
HM349123,,,,,,
HM349124,,,,,,
HM349125,,,,,,
HM349126,,,,,,
HM349127,,,,,,
HM349128,,,,,,
HM349129,,,,,,
HM349130,,,,,,
HM349131,,,,,,
HM349132,,,,,,
HM349133,,,,,,
HM349134,,,,,,
HM349135,,,,,,
HM349136,,,,,,
HM349137,,,,,,
HM349138,,,,,,
HM349139,,,,,,
HM349140,,,,,,
HM349141,,,,,,
HM349142,,,,,,
HM349143,,,,,,
HM349144,,,,,,
HM349145,,,,,,
HM349146,,,,,,
HM349147,,,,,,
HM349148,,,,,,
HM349149,,,,,,
HM349150,,,,,,
HM349151,,,,,,
HM349152,,,,,,
HM349153,,,,,,
HM349154,,,,,,
HM349155,,,,,,
HM349156,,,,,,
HM349157,,,,,,
HM349158,,,,,,
HM349159,,,,,,
HM349160,,,,,,
HM349161,,,,,,
HM349162,,,,,,
HM349163,,,,,,
HM349164,,,,,,
HM349165,,,,,,
HM349166,,,,,,
HM349167,,,,,,
HM349168,,,,,,
HM349169,,,,,,
HM349170,,,,,,
HM349171,,,,,,
HM349172,,,,,,
HM349173,,,,,,
HM349174,,,,,,
HM349175,,,,,,
HM349176,,,,,,
HM349177,,,,,,
HM349178,,,,,,
HM349179,,,,,,
HM349180,,,,,,
HM349181,,,,,,
HM349182,,,,,,
HM349183,,,,,,
HM349184,,,,,,
HM349185,,,,,,
HM349186,,,,,,
HM349187,,,,,,
HM349188,,,,,,
HM349189,,,,,,
HM349190,,,,,,
HM349191,,,,,,
HM349192,,,,,,
HM349193,,,,,,
HM349194,,,,,,
HM349195,,,,,,
HM349196,,,,,,
HM349197,,,,,,
HM349198,,,,,,
HM349199,,,,,,
HM349200,,,,,,
HM349201,,,,,,
HM349202,,,,,,
HM349203,,,,,,
HM349204,,,,,,
HM349205,,,,,,
HM349206,,,,,,
HM349207,,,,,,
HM349208,,,,,,
HM349209,,,,,,
HM349210,,,,,,
HM349211,,,,,,
HM349212,,,,,,
HM349213,,,,,,
HM349214,,,,,,
HM349215,,,,,,
HM349216,,,,,,
HM349217,,,,,,
HM349218,,,,,,
HM349219,,,,,,
HM349220,,,,,,
HM349221,,,,,,
HM349222,,,,,,
HM349223,,,,,,
HM349224,,,,,,
HM349225,,,,,,
HM349226,,,,,,
HM349227,,,,,,
HM349228,,,,,,
HM349229,,,,,,
HM349230,,,,,,
HM349231,,,,,,
HM349232,,,,,,
HM349233,,,,,,
HM349234,,,,,,
HM349235,,,,,,
HM349236,,,,,,
HM349237,,,,,,
HM349238,,,,,,
HM349239,,,,,,
HM349240,,,,,,
HM349241,,,,,,
HM349242,,,,,,
HM349243,,,,,,
HM349244,,,,,,
HM349245,,,,,,
HM349246,,,,,,
HM349247,,,,,,
HM349248,,,,,,
HM349249,,,,,,
HM349250,,,,,,
HM349251,,,,,,
HM349252,,,,,,
HM349253,,,,,,
HM349254,,,,,,
HM349255,,,,,,
HM349256,,,,,,
HM349257,,,,,,
HM349258,,,,,,
HM349259,,,,,,
HM349260,,,,,,
HM349261,,,,,,
HM349262,,,,,,
HM349263,,,,,,
HM349264,,,,,,
HM349265,,,,,,
HM349266,,,,,,
HM349267,,,,,,
HM349268,,,,,,
HM349269,,,,,,
HM349270,,,,,,
HM349271,,,,,,
HM349272,,,,,,
HM349273,,,,,,
HM349274,,,,,,
HM349275,,,,,,
HM349276,,,,,,
HM349277,,,,,,
HM349278,,,,,,
HM349279,,,,,,
HM349280,,,,,,
HM349281,,,,,,
HM349282,,,,,,
HM349283,,,,,,
HM349284,,,,,,
HM349285,,,,,,
HM349286,,,,,,
HM349287,,,,,,
HM349288,,,,,,
HM349289,,,,,,
HM349290,,,,,,
HM349291,,,,,,
HM349292,,,,,,
HM349293,,,,,,
HM349294,,,,,,
HM349295,,,,,,
HM349296,,,,,,
HM349297,,,,,,
HM349298,,,,,,
HM349299,,,,,,
HM349300,,,,,,
HM349301,,,,,,
HM349302,,,,,,
HM349303,,,,,,
HM349304,,,,,,
HM349305,,,,,,
HM349306,,,,,,
HM349307,,,,,,
HM349308,,,,,,
HM349309,,,,,,
HM349310,,,,,,
HM349311,,,,,,
HM349312,,,,,,
HM349313,,,,,,
HM349314,,,,,,
HM349315,,,,,,
HM349316,,,,,,
HM349317,,,,,,
HM349318,,,,,,
HM349319,,,,,,
HM349320,,,,,,
HM349321,,,,,,
HM349322,,,,,,
HM349323,,,,,,
HM349324,,,,,,
HM349325,,,,,,
HM349326,,,,,,
HM349327,,,,,,
HM349328,,,,,,
HM349329,,,,,,
HM349330,,,,,,
HM349331,,,,,,
HM349332,,,,,,
HM349333,,,,,,
HM349334,,,,,,
HM349335,,,,,,
HM349336,,,,,,
HM349337,,,,,,
HM349338,,,,,,
HM349339,,,,,,
HM349340,,,,,,
HM349341,,,,,,
HM349342,,,,,,
HM349343,,,,,,
HM349344,,,,,,
HM349345,,,,,,
HM349346,,,,,,
HM349347,,,,,,
HM349348,,,,,,
HM349349,,,,,,
HM349350,,,,,,
HM349351,,,,,,
HM349352,,,,,,
HM349353,,,,,,
HM349354,,,,,,
HM349355,,,,,,
HM349356,,,,,,
HM349357,,,,,,
HM349358,,,,,,
HM349359,,,,,,
HM349360,,,,,,
HM349361,,,,,,
HM349362,,,,,,
HM349363,,,,,,
HM349364,,,,,,
HM349365,,,,,,
HM349366,,,,,,
HM349367,,,,,,
HM349368,,,,,,
HM349369,,,,,,
HM349370,,,,,,
HM349371,,,,,,
HM349372,,,,,,
HM349373,,,,,,
HM349374,,,,,,
HM349375,,,,,,
HM349376,,,,,,
HM349377,,,,,,
HM349378,,,,,,
HM349379,,,,,,
HM349380,,,,,,
HM349381,,,,,,
HM349382,,,,,,
HM349383,,,,,,
HM349384,,,,,,
HM349385,,,,,,
HM349386,,,,,,
HM349387,,,,,,
HM349388,,,,,,
HM349389,,,,,,
HM349390,,,,,,
HM349391,,,,,,
HM349392,,,,,,
HM349393,,,,,,
HM349394,,,,,,
HM349395,,,,,,
HM349396,,,,,,
HM349397,,,,,,
HM349398,,,,,,
HM349399,,,,,,
HM349400,,,,,,
HM349401,,,,,,
HM349402,,,,,,
HM349403,,,,,,
HM349404,,,,,,
HM349405,,,,,,
HM349406,,,,,,
HM349407,,,,,,
HM349408,,,,,,
HM349409,,,,,,
HM349410,,,,,,
HM349411,,,,,,
HM349412,,,,,,
HM349413,,,,,,
HM349414,,,,,,
HM349415,,,,,,
HM349416,,,,,,
HM349417,,,,,,
HM349418,,,,,,
HM349419,,,,,,
HM349420,,,,,,
HM349421,,,,,,
HM349422,,,,,,
HM349423,,,,,,
HM349424,,,,,,
HM349425,,,,,,
HM349426,,,,,,
HM349427,,,,,,
HM349428,,,,,,
HM349429,,,,,,
HM349430,,,,,,
HM349431,,,,,,
HM349432,,,,,,
HM349433,,,,,,
HM349434,,,,,,
HM349435,,,,,,
HM349436,,,,,,
HM349437,,,,,,
HM349438,,,,,,
HM349439,,,,,,
HM349440,,,,,,
HM349441,,,,,,
HM349442,,,,,,
HM349443,,,,,,
HM349444,,,,,,
HM349445,,,,,,
HM349446,,,,,,
HM349447,,,,,,
HM349448,,,,,,
HM349449,,,,,,
HM349450,,,,,,
HM349451,,,,,,
HM349452,,,,,,
HM349453,,,,,,
HM349454,,,,,,
HM349455,,,,,,
HM349456,,,,,,
HM349457,,,,,,
HM349458,,,,,,
HM349459,,,,,,
HM349460,,,,,,
HM349461,,,,,,
HM349462,,,,,,
HM349463,,,,,,
HM349464,,,,,,
HM349465,,,,,,
HM349466,,,,,,
HM349467,,,,,,
HM349468,,,,,,
HM349469,,,,,,
HM349470,,,,,,
HM349471,,,,,,
HM349472,,,,,,
HM349473,,,,,,
HM349474,,,,,,
HM349475,,,,,,
HM349476,,,,,,
HM349477,,,,,,
HM349478,,,,,,
HM349479,,,,,,
HM349480,,,,,,
HM349481,,,,,,
HM349482,,,,,,
HM349483,,,,,,
HM349484,,,,,,
HM349485,,,,,,
HM349486,,,,,,
HM349487,,,,,,
HM349488,,,,,,
HM349489,,,,,,
HM349490,,,,,,
HM349491,,,,,,
HM349492,,,,,,
HM349493,,,,,,
HM349494,,,,,,
HM349495,,,,,,
HM349496,,,,,,
HM349497,,,,,,
HM349498,,,,,,
HM349499,,,,,,
HM349500,,,,,,
HM349501,,,,,,
HM349502,,,,,,
HM349503,,,,,,
HM349504,,,,,,
HM349505,,,,,,
HM349506,,,,,,
HM349507,,,,,,
HM349508,,,,,,
HM349509,,,,,,
HM349510,,,,,,
HM349511,,,,,,
HM349512,,,,,,
HM349513,,,,,,
HM349514,,,,,,
HM349515,,,,,,
HM349516,,,,,,
HM349517,,,,,,
HM349518,,,,,,
HM349519,,,,,,
HM349520,,,,,,
HM349521,,,,,,
HM349522,,,,,,
HM349523,,,,,,
HM349524,,,,,,
HM349525,,,,,,
HM349526,,,,,,
HM349527,,,,,,
HM349528,,,,,,
HM349529,,,,,,
HM349530,,,,,,
HM349531,,,,,,
HM349532,,,,,,
HM349533,,,,,,
HM349534,,,,,,
HM349535,,,,,,
HM349536,,,,,,
HM349537,,,,,,
HM349538,,,,,,
HM349539,,,,,,
HM349540,,,,,,
HM349541,,,,,,
HM349542,,,,,,
HM349543,,,,,,
HM349544,,,,,,
HM349545,,,,,,
HM349546,,,,,,
HM349547,,,,,,
HM349548,,,,,,
HM349549,,,,,,
HM349550,,,,,,
HM349551,,,,,,
HM349552,,,,,,
HM349553,,,,,,
HM349554,,,,,,
HM349555,,,,,,
HM349556,,,,,,
HM349557,,,,,,
HM349558,,,,,,
HM349559,,,,,,
HM349560,,,,,,
HM349561,,,,,,
HM349562,,,,,,
HM349563,,,,,,
HM349564,,,,,,
HM349565,,,,,,
HM349566,,,,,,
HM349567,,,,,,
HM349568,,,,,,
HM349569,,,,,,
HM349570,,,,,,
HM349571,,,,,,
HM349572,,,,,,
HM349573,,,,,,
HM349574,,,,,,
HM349575,,,,,,
HM349576,,,,,,
HM349577,,,,,,
HM349578,,,,,,
HM349579,,,,,,
HM349580,,,,,,
HM349581,,,,,,
HM349582,,,,,,
HM349583,,,,,,
HM349584,,,,,,
HM349585,,,,,,
HM349586,,,,,,
HM349587,,,,,,
HM349588,,,,,,
HM349589,,,,,,
HM349590,,,,,,
HM349591,,,,,,
HM349592,,,,,,
HM349593,,,,,,
HM349594,,,,,,
HM349595,,,,,,
HM349596,,,,,,
HM349597,,,,,,
HM349598,,,,,,
HM349599,,,,,,
HM349600,,,,,,
HM349601,,,,,,
HM349602,,,,,,
HM349603,,,,,,
HM349604,,,,,,
HM349605,,,,,,
HM349606,,,,,,
HM349607,,,,,,
HM349608,,,,,,
HM349609,,,,,,
HM349610,,,,,,
HM349611,,,,,,
HM349612,,,,,,
HM349613,,,,,,
HM349614,,,,,,
HM349615,,,,,,
HM349616,,,,,,
HM349617,,,,,,
HM349618,,,,,,
HM349619,,,,,,
HM349620,,,,,,
HM349621,,,,,,
HM349622,,,,,,
HM349623,,,,,,
HM349624,,,,,,
HM349625,,,,,,
HM349626,,,,,,
HM349627,,,,,,
HM349628,,,,,,
HM349629,,,,,,
HM349630,,,,,,
HM349631,,,,,,
HM349632,,,,,,
HM349633,,,,,,
HM349634,,,,,,
HM349635,,,,,,
HM349636,,,,,,
HM349637,,,,,,
HM349638,,,,,,
HM349639,,,,,,
HM349640,,,,,,
HM349641,,,,,,
HM349642,,,,,,
HM349643,,,,,,
HM349644,,,,,,
HM349645,,,,,,
HM349646,,,,,,
HM349647,,,,,,
HM349648,,,,,,
HM349649,,,,,,
HM349650,,,,,,
HM349651,,,,,,
HM349652,,,,,,
HM349653,,,,,,
HM349654,,,,,,
HM349655,,,,,,
HM349656,,,,,,
HM349657,,,,,,
HM349658,,,,,,
HM349659,,,,,,
HM349660,,,,,,
HM349661,,,,,,
HM349662,,,,,,
HM349663,,,,,,
HM349664,,,,,,
HM349665,,,,,,
HM349666,,,,,,
HM349667,,,,,,
HM349668,,,,,,
HM349669,,,,,,
HM349670,,,,,,
HM349671,,,,,,
HM349672,,,,,,
HM349673,,,,,,
HM349674,,,,,,
HM349675,,,,,,
HM349676,,,,,,
HM349677,,,,,,
HM349678,,,,,,
HM349679,,,,,,
HM349680,,,,,,
HM349681,,,,,,
HM349682,,,,,,
HM349683,,,,,,
HM349684,,,,,,
HM349685,,,,,,
HM349686,,,,,,
HM349687,,,,,,
HM349688,,,,,,
HM349689,,,,,,
HM349690,,,,,,
HM349691,,,,,,
HM349692,,,,,,
HM349693,,,,,,
HM349694,,,,,,
HM349695,,,,,,
HM349696,,,,,,
HM349697,,,,,,
HM349698,,,,,,
HM349699,,,,,,
HM349700,,,,,,
HM349701,,,,,,
HM349702,,,,,,
HM349703,,,,,,
HM349704,,,,,,
HM349705,,,,,,
HM349706,,,,,,
HM349707,,,,,,
HM349708,,,,,,
HM349709,,,,,,
HM349710,,,,,,
HM349711,,,,,,
HM349712,,,,,,
HM349713,,,,,,
HM349714,,,,,,
HM349715,,,,,,
HM349716,,,,,,
HM349717,,,,,,
HM349718,,,,,,
HM349719,,,,,,
HM349720,,,,,,
HM349721,,,,,,
HM349722,,,,,,
HM349723,,,,,,
HM349724,,,,,,
HM349725,,,,,,
HM349726,,,,,,
HM349727,,,,,,
HM349728,,,,,,
HM349729,,,,,,
HM349730,,,,,,
HM349731,,,,,,
HM349732,,,,,,
HM349733,,,,,,
HM349734,,,,,,
HM349735,,,,,,
HM349736,,,,,,
HM349737,,,,,,
HM349738,,,,,,
HM349739,,,,,,
HM349740,,,,,,
HM349741,,,,,,
HM349742,,,,,,
HM349743,,,,,,
HM349744,,,,,,
HM349745,,,,,,
HM349746,,,,,,
HM349747,,,,,,
HM349748,,,,,,
HM349749,,,,,,
HM349750,,,,,,
HM349751,,,,,,
HM349752,,,,,,
HM349753,,,,,,
HM349754,,,,,,
HM349755,,,,,,
HM349756,,,,,,
HM349757,,,,,,
HM349758,,,,,,
HM349759,,,,,,
HM349760,,,,,,
HM349761,,,,,,
HM349762,,,,,,
HM349763,,,,,,
HM349764,,,,,,
HM349765,,,,,,
HM349766,,,,,,
HM349767,,,,,,
HM349768,,,,,,
HM349769,,,,,,
HM349770,,,,,,
HM349771,,,,,,
HM349772,,,,,,
HM349773,,,,,,
HM349774,,,,,,
HM349775,,,,,,
HM349776,,,,,,
HM349777,,,,,,
HM349778,,,,,,
HM349779,,,,,,
HM349780,,,,,,
HM349781,,,,,,
HM349782,,,,,,
HM349783,,,,,,
HM349784,,,,,,
HM349785,,,,,,
HM349786,,,,,,
HM349787,,,,,,
HM349788,,,,,,
HM349789,,,,,,
HM349790,,,,,,
HM349791,,,,,,
HM349792,,,,,,
HM349793,,,,,,
HM349794,,,,,,
HM349795,,,,,,
HM349796,,,,,,
HM349797,,,,,,
HM349798,,,,,,
HM349799,,,,,,
HM349800,,,,,,
HM349801,,,,,,
HM349802,,,,,,
HM349803,,,,,,
HM349804,,,,,,
HM349805,,,,,,
HM349806,,,,,,
HM349807,,,,,,
HM349808,,,,,,
HM349809,,,,,,
HM349810,,,,,,
HM349811,,,,,,
HM349812,,,,,,
HM349813,,,,,,
HM349814,,,,,,
HM349815,,,,,,
HM349816,,,,,,
HM349817,,,,,,
HM349818,,,,,,
HM349819,,,,,,
HM349820,,,,,,
HM349821,,,,,,
HM349822,,,,,,
HM349823,,,,,,
HM349824,,,,,,
HM349825,,,,,,
HM349826,,,,,,
HM349827,,,,,,
HM349828,,,,,,
HM349829,,,,,,
HM349830,,,,,,
HM349831,,,,,,
HM349832,,,,,,
HM349833,,,,,,
HM349834,,,,,,
HM349835,,,,,,
HM349836,,,,,,
HM349837,,,,,,
HM349838,,,,,,
HM349839,,,,,,
HM349840,,,,,,
HM349841,,,,,,
HM349842,,,,,,
HM349843,,,,,,
HM349844,,,,,,
HM349845,,,,,,
HM349846,,,,,,
HM349847,,,,,,
HM349848,,,,,,
HM349849,,,,,,
HM349850,,,,,,
HM349851,,,,,,
HM349852,,,,,,
HM349853,,,,,,
HM349854,,,,,,
HM349855,,,,,,
HM349856,,,,,,
HM349857,,,,,,
HM349858,,,,,,
HM349859,,,,,,
HM349860,,,,,,
HM349861,,,,,,
HM349862,,,,,,
HM349863,,,,,,
HM349864,,,,,,
HM349865,,,,,,
HM349866,,,,,,
HM349867,,,,,,
HM349868,,,,,,
HM349869,,,,,,
HM349870,,,,,,
HM349871,,,,,,
HM349872,,,,,,
HM349873,,,,,,
HM349874,,,,,,
HM349875,,,,,,
HM349876,,,,,,
HM349877,,,,,,
HM349878,,,,,,
HM349879,,,,,,
HM349880,,,,,,
HM349881,,,,,,
HM349882,,,,,,
HM349883,,,,,,
HM349884,,,,,,
HM349885,,,,,,
HM349886,,,,,,
HM349887,,,,,,
HM349888,,,,,,
HM349889,,,,,,
HM349890,,,,,,
HM349891,,,,,,
HM349892,,,,,,
HM349893,,,,,,
HM349894,,,,,,
HM349895,,,,,,
HM349896,,,,,,
HM349897,,,,,,
HM349898,,,,,,
HM349899,,,,,,
HM349900,,,,,,
HM349901,,,,,,
HM349902,,,,,,
HM349903,,,,,,
HM349904,,,,,,
HM349905,,,,,,
HM349906,,,,,,
HM349907,,,,,,
HM349908,,,,,,
HM349909,,,,,,
HM349910,,,,,,
HM349911,,,,,,
HM349912,,,,,,
HM349913,,,,,,
HM349914,,,,,,
HM349915,,,,,,
HM349916,,,,,,
HM349917,,,,,,
HM349918,,,,,,
HM349919,,,,,,
HM349920,,,,,,
HM349921,,,,,,
HM349922,,,,,,
HM349923,,,,,,
HM349924,,,,,,
HM349925,,,,,,
HM349926,,,,,,
HM349927,,,,,,
HM349928,,,,,,
HM349929,,,,,,
HM349930,,,,,,
HM349931,,,,,,
HM349932,,,,,,
HM349933,,,,,,
HM349934,,,,,,
HM349935,,,,,,
HM349936,,,,,,
HM349937,,,,,,
HM349938,,,,,,
