Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
JQ804418,1,76.757,1b,90.179,,
JQ804419,1,76.757,1b,90.179,,
JQ804420,1,76.757,1b,90.179,,
JQ804421,1,76.757,1b,90.179,,
JQ804422,1,76.757,1b,90.179,,
JQ804423,1,76.757,1b,90.179,,
JQ804424,1,76.757,1b,90.179,,
JQ804425,1,76.757,1b,90.179,,
JQ804426,1,76.757,1b,90.179,,
JQ804427,1,76.757,1b,90.179,,
JQ804428,1,76.757,1b,90.179,,
JQ804429,1,76.757,1b,90.179,,
JQ804430,1,76.757,1b,90.179,,
JQ804431,1,76.757,1b,90.179,,
JQ804432,1,76.757,1b,90.179,,
JQ804433,1,76.757,1b,90.179,,
JQ804434,1,76.757,1b,90.179,,
JQ804435,1,76.757,1b,90.179,,
JQ804436,1,76.757,1b,90.179,,
JQ804437,1,76.757,1b,90.179,,
JQ804438,1,76.757,1b,90.179,,
JQ804439,1,76.720,1b,90.141,,
JQ804440,1,76.757,1b,90.179,,
JQ804441,1,76.757,1b,90.179,,
JQ804442,1,76.757,1b,90.179,,
JQ804443,1,76.757,1b,90.179,,
JQ804444,1,76.757,1b,90.179,,
JQ804445,1,76.757,1b,90.179,,
JQ804446,1,76.757,1b,90.179,,
JQ804447,1,76.757,1b,90.179,,
JQ804448,1,76.720,1b,90.141,,
JQ804449,1,76.757,1b,90.179,,
JQ804450,1,76.720,1b,90.141,,
JQ804451,1,76.757,1b,90.179,,
JQ804452,1,76.720,1b,90.141,,
JQ804453,1,76.720,1b,90.141,,
JQ804454,1,76.757,1b,90.179,,
JQ804455,1,76.757,1b,90.179,,
JQ804456,1,76.720,1b,90.141,,
JQ804457,1,76.757,1b,90.179,,
JQ804458,1,76.757,1b,90.141,,
JQ804459,1,76.757,1b,90.179,,
JQ804460,1,76.757,1b,90.179,,
JQ804461,1,76.720,1b,90.216,,
JQ804462,1,76.757,1b,90.179,,
JQ804463,1,76.757,1b,90.179,,
JQ804464,1,76.794,1b,90.179,,
JQ804465,1,76.757,1b,90.179,,
JQ804466,1,76.757,1b,90.179,,
JQ804467,1,76.757,1b,90.179,,
JQ804468,1,76.757,1b,90.179,,
JQ804469,1,76.720,1b,90.141,,
JQ804470,1,76.757,1b,90.179,,
JQ804471,1,76.757,1b,90.179,,
JQ804472,1,76.757,1b,90.179,,
JQ804473,1,76.757,1b,90.179,,
JQ804474,1,76.757,1b,90.179,,
JQ804475,1,76.757,1b,90.179,,
JQ804476,1,76.757,1b,90.179,,
JQ804477,1,76.757,1b,90.179,,
JQ804478,1,76.757,1b,90.179,,
JQ804479,1,76.757,1b,90.179,,
JQ804480,1,76.757,1b,90.179,,
JQ804481,1,76.757,1b,90.179,,
JQ804482,1,76.757,1b,90.179,,
JQ804483,1,76.757,1b,90.179,,
JQ804484,1,76.757,1b,90.179,,
JQ804485,1,76.757,1b,90.179,,
JQ804486,1,76.683,1b,90.179,,
JQ804487,1,76.757,1b,90.179,,
JQ804488,1,76.757,1b,90.216,,
JQ804489,1,76.757,1b,90.179,,
JQ804490,1,94.215,1a,94.660,,
JQ804491,1,94.094,1a,94.539,,
JQ804492,1,94.215,1a,94.660,,
JQ804493,1,94.256,1a,94.701,,
JQ804494,1,94.094,1a,94.539,,
JQ804495,1,94.094,1a,94.539,,
JQ804496,1,94.094,1a,94.539,,
JQ804497,1,94.215,1a,94.660,,
JQ804498,1,94.256,1a,94.701,,
JQ804499,1,94.256,1a,94.701,,
JQ804500,1,94.256,1a,94.701,,
JQ804501,1,94.256,1a,94.701,,
JQ804502,1,94.256,1a,94.701,,
JQ804503,1,94.256,1a,94.701,,
JQ804504,1,94.256,1a,94.701,,
JQ804505,1,94.094,1a,94.539,,
JQ804506,1,94.256,1a,94.701,,
JQ804507,1,94.256,1a,94.701,,
JQ804508,1,94.256,1a,94.701,,
JQ804509,1,94.256,1a,94.701,,
JQ804510,1,94.256,1a,94.701,,
JQ804511,1,94.256,1a,94.701,,
JQ804512,1,94.215,1a,94.660,,
JQ804513,1,94.256,1a,94.701,,
JQ804514,1,94.689,1a,94.423,,
JQ804515,1,95.930,1a,95.636,,
JQ804516,1,94.617,1a,94.271,,
JQ804517,1,91.731,1a,91.769,,
JQ804518,1,93.701,1a,94.834,,
JQ804519,1,93.466,1a,94.325,,
JQ804520,1,76.720,1b,90.104,,
JQ821321,3,95.238,3a,95.238,,
JQ821322,3,95.238,3a,95.238,,
JQ821323,3,95.238,3a,95.238,,
JQ821324,3,95.238,3a,95.238,,
JQ821325,3,95.000,3a,96.190,,
JQ821326,3,95.476,3a,96.667,,
JQ821327,3,95.952,3a,97.143,,
JQ821328,3,95.714,3a,96.429,,
JQ821329,3,95.465,3a,95.227,,
JQ821330,3,95.714,3a,95.000,,
JQ821331,3,93.095,3a,93.571,,
JQ821332,3,93.571,3a,93.571,,
JQ821333,3,92.143,3a,92.857,,
JQ821334,3,96.429,3a,95.000,,
JQ821335,3,96.429,3a,95.000,,
JQ821336,3,95.476,3a,94.048,,
JQ821337,3,96.190,3a,94.762,,
JQ821338,3,95.000,3a,94.286,,
JQ821339,3,93.571,3a,95.000,,
JQ821340,3,92.143,3a,93.333,,
JQ821341,3,94.524,3a,93.269,,
JQ821342,3,95.476,3a,95.238,,
JQ821343,3,93.095,3a,93.571,,
JQ821344,3,92.619,3a,93.095,,
JQ821345,3,94.524,3a,94.524,,
JQ823141,3,94.637,3a,91.824,,
JQ823142,3,93.375,3a,90.252,,
JQ823143,3,94.322,3a,90.881,,
JQ823144,3,95.268,3a,92.453,,
JQ823145,3,92.114,3a,90.252,,
JQ823146,3,90.852,3a,87.421,,
JQ823147,3,95.268,3a,91.195,,
JQ823148,3,94.637,3a,91.195,,
JQ823149,3,89.590,3a,87.421,,
JQ823150,3,94.322,3a,90.252,,
JQ823151,3,91.167,3a,89.623,,
JQ823152,3,94.322,3a,90.881,,
JQ823153,3,94.637,3a,91.195,,
JQ823154,3,91.798,3a,88.365,,
JQ823155,3,95.584,3a,92.767,,
JQ823156,3,91.483,3a,89.308,,
JQ823157,3,91.483,3a,90.252,,
JQ823158,3,94.322,3a,90.252,,
JQ823159,3,92.744,3a,89.937,,
JQ823160,3,93.691,3a,90.252,,
JQ823161,3,93.060,3a,89.623,,
JQ914271,1,94.341,1a,94.080,2111-2179,
JQ914272,1,94.733,1a,94.428,2111-2179,
JQ914273,1,95.440,1a,94.984,2111-2179,
JQ914274,1,95.396,1a,94.927,2111-2179,
JQ917721,4,84.254,4d,95.856,,
JQ917722,1,96.961,1a,96.685,,
JQ917723,1,96.685,1a,96.409,,
JQ917724,1,96.409,1a,96.685,,
JQ917725,1,96.409,1a,96.685,,
JQ917726,1,96.961,1a,96.685,,
JQ917727,1,95.856,1a,96.133,,
JQ917728,1,97.238,1a,96.961,,
JQ917729,4,85.359,4d,95.580,,
JQ917730,1,96.409,1a,96.685,,
JQ917731,1,84.530,1b,96.078,,
JQ917732,1,96.133,1a,96.409,,
JQ917733,4,84.807,4d,95.304,,
JQ917734,1,95.856,1a,96.409,,
JQ917735,1,94.199,1a,94.475,,
JQ917736,1,97.230,1a,96.953,,
JQ917737,1,95.304,1a,95.856,,
JQ917738,4,84.530,4d,96.133,,
JQ917739,1,91.989,1a,93.646,,
JQ917740,4,84.530,4d,95.856,,
JQ917741,1,94.199,1a,94.751,,
JQ917742,4,83.978,4d,96.133,,
JQ917743,1,96.685,1a,97.238,,
JQ917744,1,96.409,1a,96.685,,
JQ917745,1,96.409,1a,96.685,,
JQ917746,3,94.413,3a,93.923,,
JQ917747,1,95.028,1a,95.580,,
JQ917748,1,83.978,1b,95.238,,
JQ917749,4,83.702,4d,95.580,,
JQ917750,4,84.807,4d,96.409,,
JQ917751,1,93.646,1a,93.646,,
JQ917752,4,84.530,4d,96.133,,
JQ917753,1,96.409,1a,96.685,,
JQ917754,1,96.133,1a,96.685,,
JQ917755,1,95.856,1a,96.133,,
JQ917756,4,84.254,4d,95.028,,
JQ917757,4,84.530,4d,95.028,,
JQ917758,1,83.702,1b,94.751,,
JQ917759,4,84.530,4d,95.856,,
JQ917760,4,84.807,4d,95.856,,
JQ917761,1,93.094,1a,93.370,,
JQ917762,4,84.530,4d,96.133,,
JQ957850,1,97.279,1a,96.246,,
JQ957851,1,97.279,1a,96.246,,
JQ957852,1,96.939,1a,95.904,,
JQ957853,3,90.136,3a,88.194,,
JQ957854,3,82.353,3b,91.209,,
JX014307,2,89.096,2a,99.659,2111-2179,
JX022751,1,75.781,1b,91.642,2111-2179,
JX022752,1,75.828,1b,91.723,2111-2179,
JX022753,1,76.234,1b,90.380,2111-2179,
JX022754,1,76.426,1b,91.866,2111-2179,
JX022755,1,75.948,1b,90.821,2111-2179,
JX022756,1,76.180,1b,90.828,2111-2179,
JX022757,1,75.817,1b,91.275,2111-2179,
JX022758,1,76.296,1b,91.791,2111-2179,
JX022759,1,75.778,1b,91.201,2111-2179,
JX022760,1,75.973,1b,90.522,2111-2179,
JX022761,1,76.368,1b,90.896,2111-2179,
JX022762,1,76.234,1b,90.672,2111-2179,
JX022763,1,75.875,1b,91.126,2111-2179,
JX022764,1,77.128,1b,91.797,2111-2179,
JX022765,1,75.951,1b,91.119,2111-2179,
JX022766,1,76.659,1b,90.753,2111-2179,
JX022767,1,75.702,1b,91.051,2111-2179,
JX022768,1,76.578,1b,92.170,2111-2179,
JX022769,1,74.943,1b,89.560,2111-2179,
JX022770,1,76.941,1b,91.275,2111-2179,
JX022771,1,75.896,1b,91.791,2111-2179,
JX022772,1,76.085,1b,89.635,2111-2179,
JX022773,1,76.104,1b,90.277,2111-2179,
JX022774,1,76.067,1b,91.791,2111-2179,
JX022775,1,75.303,1b,90.828,2111-2179,
JX022776,1,76.502,1b,90.902,2111-2179,
JX022777,1,75.484,1b,91.113,2111-2179,
JX022778,1,74.723,1b,90.157,2111-2179,
JX022779,1,75.778,1b,90.902,2111-2179,
JX102879,1,96.049,1a,96.049,,
JX102880,1,93.313,1a,93.921,,
JX102881,7,71.380,7a,71.380,,
JX102882,1,67.619,1m,70.325,,
JX102883,6,81.013,6a,93.009,,
JX102884,3,77.744,3b,91.793,,
JX102885,1,81.288,1b,93.617,,
JX102886,6,80.696,6a,93.617,,
JX102887,6,79.683,6a,94.833,,
JX102888,1,81.288,1b,93.617,,
JX102889,1,96.353,1a,95.745,,
JX102890,1,93.617,1a,94.529,,
JX102891,6,79.365,6a,93.617,,
JX102892,1,93.921,1a,94.833,,
JX102893,1,82.209,1b,93.921,,
JX102894,1,81.902,1b,93.009,,
JX102895,6,80.317,6a,93.921,,
JX102896,6,79.683,6a,94.225,,
JX102897,6,80.317,6a,94.225,,
JX102898,1,92.073,1a,92.378,,
JX102899,1,96.330,1a,95.719,,
JX102900,1,81.288,1b,92.705,,
JX102901,1,81.288,1b,94.225,,
JX102902,6,71.519,6e,98.176,,
JX102903,1,95.441,1a,95.441,,
JX102904,1,94.833,1a,94.833,,
JX102905,1,93.293,1a,93.598,,
JX102906,3,77.439,3b,91.489,,
JX102907,1,82.209,1b,92.705,,
JX102908,6,80.952,6a,94.529,,
JX102909,1,96.960,1a,96.960,,
JX102910,6,81.270,6a,94.833,,
JX102911,1,96.353,1a,96.353,,
JX102912,6,73.311,6e,91.131,,
JX102913,1,95.137,1a,95.137,,
JX102914,1,95.441,1a,95.441,,
JX102915,1,81.595,1b,91.489,,
JX102916,6,80.696,6a,93.617,,
JX102917,1,96.960,1a,96.960,,
JX102918,1,81.902,1b,92.705,,
JX102919,3,69.521,3g,68.601,,
JX102920,1,95.745,1a,96.353,,
JX102921,6,81.270,6a,94.833,,
JX102922,1,97.264,1a,97.264,,
JX102923,6,81.587,6a,95.137,,
JX102924,6,81.587,6a,94.529,,
JX102925,6,73.311,6e,91.437,,
JX102926,1,95.441,1a,95.441,,
JX102927,1,96.353,1a,96.353,,
JX102928,1,82.209,1b,92.097,,
JX102929,1,68.571,1m,70.175,,
JX102930,1,96.657,1a,96.657,,
JX102931,1,96.960,1a,96.960,,
JX102932,1,95.137,1a,95.137,,
JX102933,1,96.657,1a,96.657,,
JX102934,1,81.595,1b,93.313,,
JX102935,1,96.960,1a,96.960,,
JX102936,1,96.657,1a,96.960,,
JX102937,1,97.264,1a,97.264,,
JX102938,1,96.657,1a,96.657,,
JX102939,1,96.657,1a,96.657,,
JX102940,3,69.492,3d,68.641,,
JX102941,1,96.960,1a,95.745,,
JX102942,1,82.515,1b,95.441,,
JX102943,1,82.209,1b,93.009,,
JX102944,3,78.354,3b,90.578,,
JX102945,1,94.833,1a,94.833,,
JX102946,8,72.101,8a,72.101,,
JX102947,1,80.428,1b,93.272,,
JX102948,6,80.635,6a,94.529,,
JX102949,6,79.048,6a,93.921,,
JX102950,6,71.341,6e,94.529,,
JX102951,1,96.049,1a,95.441,,
JX102952,1,95.745,1a,95.745,,
JX102953,1,95.441,1a,96.049,,
JX102954,1,81.288,1b,94.225,,
JX102955,1,95.441,1a,96.049,,
JX102956,1,92.705,1a,93.009,,
JX102957,6,79.683,6a,92.705,,
JX102958,1,93.313,1a,93.617,,
JX102959,1,81.288,1b,94.529,,
JX102960,1,96.657,1a,96.657,,
JX102961,1,83.436,1b,93.617,,
JX102962,1,92.401,1a,93.313,,
JX102963,6,80.635,6a,96.049,,
JX102964,1,93.313,1a,93.617,,
JX102965,6,80.317,6a,95.137,,
JX102966,1,81.288,1b,94.225,,
JX102967,8,71.685,8a,71.685,,
JX102968,1,81.595,1b,93.921,,
JX102969,6,71.284,6e,91.131,,
JX102970,1,95.137,1a,95.137,,
JX102971,1,93.617,1a,95.137,,
JX102972,1,80.368,1b,93.009,,
JX102973,6,80.000,6a,94.833,,
JX102974,1,95.719,1a,95.719,,
JX102975,6,79.683,6a,94.833,,
JX102976,1,82.209,1b,92.705,,
JX102977,1,81.595,1b,93.617,,
JX102978,1,96.942,1a,96.942,,
JX102979,1,92.705,1a,93.313,,
JX102980,1,93.617,1a,93.921,,
JX102981,1,93.313,1a,93.617,,
JX102982,6,71.951,6e,98.176,,
JX102983,1,94.833,1a,95.441,,
JX102984,1,96.657,1a,96.657,,
JX102985,1,94.225,1a,95.137,,
JX102986,1,96.049,1a,96.049,,
JX102987,1,96.353,1a,96.353,,
JX102988,1,96.353,1a,96.960,,
JX102989,1,96.657,1a,97.264,,
JX102990,1,96.049,1a,96.657,,
JX102991,6,73.171,6e,92.988,,
JX102992,1,93.009,1a,93.921,,
JX102993,1,96.636,1a,96.024,,
JX102994,6,80.000,6a,94.833,,
JX102995,1,97.568,1a,97.568,,
JX102996,1,96.353,1a,95.137,,
JX102997,1,81.902,1b,93.921,,
JX102998,1,81.595,1b,95.137,,
JX102999,1,95.745,1a,95.745,,
JX103000,1,95.745,1a,96.049,,
JX103001,1,82.209,1b,93.921,,
JX103002,1,96.657,1a,96.657,,
JX103003,1,95.122,1a,95.122,,
JX103004,6,80.000,6a,94.529,,
JX103005,1,95.745,1a,96.657,,
JX103006,1,81.902,1b,94.225,,
JX103007,1,81.595,1b,95.137,,
JX103008,1,82.822,1b,92.401,,
JX103009,1,95.745,1a,95.745,,
JX103010,6,80.952,6a,94.833,,
JX103011,1,94.529,1a,94.529,,
JX103012,1,94.207,1a,94.207,,
JX103013,1,81.902,1b,93.313,,
JX103014,1,95.745,1a,95.745,,
JX103015,1,83.180,1b,96.037,,
JX103016,6,71.284,6e,92.661,,
JX103017,1,82.875,1b,95.732,,
JX103018,1,83.180,1b,96.037,,
JX103019,1,81.595,1b,93.009,,
JX103020,1,96.657,1a,96.657,,
JX103021,1,81.902,1b,93.313,,
JX103022,1,82.515,1b,93.009,,
JX103023,1,83.180,1b,96.037,,
JX103024,6,71.622,6e,92.355,,
JX103025,1,82.875,1b,95.732,,
JX103026,1,80.122,1b,91.463,,
JX103027,1,81.957,1b,94.817,,
JX103028,1,82.569,1b,94.512,,
JX103029,1,83.486,1b,95.732,,
JX103030,1,81.288,1b,93.313,,
JX103031,8,74.886,8a,74.886,,
JX103032,1,80.061,1b,94.529,,
JX103033,1,83.486,1b,93.293,,
JX103034,6,74.790,6l,92.705,,
JX103035,1,95.441,1a,95.441,,
JX103036,1,82.209,1b,94.529,,
JX103037,1,81.902,1b,94.833,,
JX103038,6,80.952,6a,92.401,,
JX103039,1,82.515,1b,93.921,,
JX103040,1,81.902,1b,94.529,,
JX103041,1,96.657,1a,96.657,,
JX103042,1,95.441,1a,94.833,,
JX103043,1,95.137,1a,94.529,,
JX103044,6,72.727,6h,92.988,,
JX103045,1,97.264,1a,97.264,,
JX103046,1,96.024,1a,96.024,,
JX103047,6,79.683,6a,92.097,,
JX103048,1,81.288,1b,94.833,,
JX103049,1,94.225,1a,95.137,,
JX103050,1,81.595,1b,93.009,,
JX103051,6,80.952,6a,94.833,,
JX103052,1,96.049,1a,95.441,,
JX103053,3,93.617,3a,92.401,,
JX103054,1,82.822,1b,94.833,,
JX103055,1,81.902,1b,94.529,,
JX103056,1,95.745,1a,95.745,,
JX103057,1,82.515,1b,96.353,,
JX103058,1,96.657,1a,96.657,,
JX103059,6,70.032,6l,93.921,,
JX103060,1,82.515,1b,95.441,,
JX103061,6,70.662,6l,93.617,,
JX103062,6,70.032,6l,93.921,,
JX103063,6,70.347,6l,93.617,,
JX103064,1,81.288,1b,93.921,,
JX103065,1,82.209,1b,95.137,,
JX103066,6,70.347,6l,93.617,,
JX103067,6,70.347,6l,93.313,,
JX103068,3,96.657,3a,91.818,,
JX103069,6,70.347,6l,93.617,,
JX103070,6,80.892,6a,92.988,,
JX103071,6,70.978,6l,94.225,,
JX103072,6,70.978,6l,93.921,,
JX103073,6,70.347,6l,93.617,,
JX103074,6,70.347,6l,93.617,,
JX103075,1,81.288,1b,94.529,,
JX103076,6,70.755,6l,94.225,,
JX103077,1,82.209,1b,95.745,,
JX103078,6,70.347,6l,93.313,,
JX103079,1,81.902,1b,94.833,,
JX103080,2,90.274,2a,91.185,,
JX103081,6,70.347,6l,93.617,,
JX103082,6,71.293,6l,93.617,,
JX103083,6,70.662,6l,93.009,,
JX103084,6,73.401,6t,84.195,,
JX103085,7,69.481,7a,69.481,,
JX103086,6,70.978,6l,93.313,,
JX103087,1,81.288,1b,95.137,,
JX103088,1,82.515,1b,96.960,,
JX103089,1,94.225,1a,94.529,,
JX103090,6,72.635,6e,89.297,,
JX103091,1,94.225,1a,94.529,,
JX103092,1,82.209,1b,95.441,,
JX103093,1,80.982,1b,93.617,,
JX103094,1,95.137,1a,95.137,,
JX103095,1,81.595,1b,95.137,,
JX103096,1,95.441,1a,94.833,,
JX103097,1,94.225,1a,94.529,,
JX103098,1,95.441,1a,94.833,,
JX103099,1,81.902,1b,95.441,,
JX103100,1,96.657,1a,96.049,,
JX103101,1,96.341,1a,95.732,,
JX103102,6,73.702,6e,90.214,,
JX103103,1,95.441,1a,94.833,,
JX103104,6,80.317,6a,96.353,,
JX103105,1,96.049,1a,96.049,,
JX103106,6,80.635,6a,93.617,,
JX103107,1,80.675,1b,94.225,,
JX103108,1,81.902,1b,94.833,,
JX103109,1,96.049,1a,96.049,,
JX103110,1,81.595,1b,95.137,,
JX103111,1,81.040,1b,94.207,,
JX103112,1,95.745,1a,95.137,,
JX103113,1,82.515,1b,95.137,,
JX103114,1,82.822,1b,94.529,,
JX103115,1,96.353,1a,95.745,,
JX103116,1,96.353,1a,96.353,,
JX103117,6,81.270,6a,95.441,,
JX103118,1,95.745,1a,95.745,,
JX103119,6,73.010,6e,94.529,,
JX103120,1,81.595,1b,92.705,,
JX103121,8,74.886,8a,74.886,,
JX103122,6,75.497,6xf,82.675,,
JX103123,8,74.429,8a,74.429,,
JX103124,6,71.972,6e,91.743,,
JX103125,1,81.595,1b,92.097,,
JX103126,6,75.828,6xf,82.979,,
JX103127,8,71.685,8a,71.685,,
JX103128,6,75.497,6xf,82.371,,
JX103129,1,82.209,1b,93.921,,
JX103130,8,74.429,8a,74.429,,
JX103131,8,74.886,8a,74.886,,
JX103132,6,75.166,6xf,82.979,,
JX103133,6,71.951,6e,90.881,,
JX103134,1,93.921,1a,93.313,,
JX103135,6,71.646,6e,89.602,,
JX103136,6,80.952,6a,93.313,,
JX103137,6,71.044,6e,91.743,,
JX104162,1,95.785,1a,95.000,,
JX104163,3,92.982,3a,88.811,,
JX104164,3,94.928,3a,90.253,,
JX104165,1,97.445,1a,97.059,,
JX104166,1,94.505,1a,94.853,,
JX104167,3,94.681,3a,91.513,,
JX104168,3,94.158,3a,90.034,,
JX104169,1,95.652,1a,95.652,,
JX104170,3,95.105,3a,90.941,,
JX104171,1,95.053,1a,95.604,,
JX104172,1,95.035,1a,93.617,,
JX104173,1,95.745,1a,96.324,,
JX104174,3,91.489,3a,86.926,,
JX104175,3,93.174,3a,89.456,,
JX104176,1,96.169,1a,96.154,,
JX104177,1,96.099,1a,96.691,,
JX104178,3,94.218,3a,90.508,,
JX104179,3,94.681,3a,91.166,,
JX104180,1,95.833,1a,95.139,,
JX104181,3,94.118,3a,90.657,,
JX104182,1,95.533,1a,94.502,,
JX104183,1,95.189,1a,93.814,,
JX104184,1,95.789,1a,95.088,,
JX104185,3,94.949,3a,90.268,,
JX104186,3,95.667,3a,92.359,,
JX104187,1,95.918,1a,95.578,,
JX104188,3,92.857,3a,89.153,,
JX104189,3,94.558,3a,90.847,,
JX104190,3,94.718,3a,90.877,,
JX104191,1,95.652,1a,94.203,,
JX104192,3,94.333,3a,90.698,,
JX104193,1,94.444,1a,94.444,,
JX104194,3,95.578,3a,90.847,,
JX104195,1,94.737,1a,94.737,,
JX104196,1,95.486,1a,95.486,,
JX104197,1,81.655,1b,92.708,,
JX104198,1,95.876,1a,95.189,,
JX104199,3,93.939,3a,90.604,,
JX104200,1,94.928,1a,95.273,,
JX104201,1,93.814,1a,95.730,,
JX104202,3,93.617,3a,89.362,,
JX104203,1,94.545,1a,95.865,,
JX104204,1,94.613,1a,93.939,,
JX104205,3,94.444,3a,90.657,,
JX104206,1,82.734,1b,95.502,,
JX104207,1,82.394,1b,91.753,,
JX104208,1,94.565,1a,95.865,,
JX104209,3,96.181,3a,91.349,,
JX106306,1,93.282,1a,93.282,,
JX106307,1,93.282,1a,93.282,,
JX106308,1,79.016,1b,89.147,,
JX106309,1,78.756,1b,89.406,,
JX106310,1,79.793,1b,89.896,,
JX106311,1,80.052,1b,90.155,,
JX106312,1,77.979,1b,90.698,,
JX106313,1,78.036,1b,87.565,,
JX106314,1,91.990,1a,91.990,,
JX106315,1,92.506,1a,92.506,,
JX106316,1,91.969,1a,91.969,,
JX106317,1,93.264,1a,92.746,,
JX106318,1,91.473,1a,91.473,,
JX106319,1,93.798,1a,93.798,,
JX106320,1,77.720,1b,89.922,,
JX106321,1,77.979,1b,89.922,,
JX106322,1,91.731,1a,91.731,,
JX106323,1,91.990,1a,91.990,,
JX106324,1,92.248,1a,92.248,,
JX106325,1,92.506,1a,92.506,,
JX106326,1,77.003,1b,89.119,,
JX106327,1,78.238,1b,89.406,,
JX106328,1,92.506,1a,92.506,,
JX106329,1,93.023,1a,93.023,,
JX106330,1,91.214,1a,91.214,,
JX106331,1,91.473,1a,91.473,,
JX106332,1,92.248,1a,92.248,,
JX106333,1,91.990,1a,91.990,,
JX106334,1,93.540,1a,93.540,,
JX106335,1,93.540,1a,93.540,,
JX106336,1,96.382,1a,96.382,,
JX106337,1,91.214,1a,91.214,,
JX106338,1,91.731,1a,91.731,,
JX106339,1,78.497,1b,89.378,,
JX106340,1,78.238,1b,89.637,,
JX106341,1,93.798,1a,93.282,,
JX106342,1,93.798,1a,93.282,,
JX106343,1,76.943,1b,89.637,,
JX106344,1,76.943,1b,88.889,,
JX106345,1,76.486,1b,91.495,,
JX106346,1,77.720,1b,91.731,,
JX106347,1,92.784,1a,92.784,,
JX106348,1,93.540,1a,93.540,,
JX106349,1,78.295,1b,90.415,,
JX106350,1,78.238,1b,90.415,,
JX106351,1,77.720,1b,89.406,,
JX106352,1,77.979,1b,89.922,,
JX106353,1,78.295,1b,90.415,,
JX106354,1,78.811,1b,90.674,,
JX106355,1,77.720,1b,90.155,,
JX106356,1,78.036,1b,90.674,,
JX106357,1,94.574,1a,93.540,,
JX106358,1,94.315,1a,93.282,,
JX106359,1,79.896,1b,88.512,,
JX106360,1,78.756,1b,89.637,,
JX106361,1,77.461,1b,89.637,,
JX106362,1,79.016,1b,88.947,,
JX106363,1,76.943,1b,88.630,,
JX106364,1,77.461,1b,89.147,,
JX106365,1,92.188,1a,92.188,,
JX106366,1,92.708,1a,92.448,,
JX106367,1,76.425,1b,87.565,,
JX106368,1,76.684,1b,88.630,,
JX106369,1,78.497,1b,87.339,,
JX106370,1,78.811,1b,88.601,,
JX106371,1,93.540,1a,93.540,,
JX106372,1,93.282,1a,93.282,,
JX106373,1,90.956,1a,90.956,,
JX106374,1,91.731,1a,91.731,,
JX106375,1,90.439,1a,91.214,,
JX106376,1,90.439,1a,91.214,,
JX106377,1,77.461,1b,88.601,,
JX106378,1,78.238,1b,88.342,,
JX106379,1,93.798,1a,93.798,,
JX106380,1,90.698,1a,90.698,,
JX106381,1,92.448,1a,92.448,,
JX106382,1,95.090,1a,95.090,,
JX106383,1,93.023,1a,93.023,,
JX106384,1,93.540,1a,93.540,,
JX106385,1,93.023,1a,93.023,,
JX106386,1,93.282,1a,93.282,,
JX106387,1,93.282,1a,93.282,,
JX106388,1,93.540,1a,93.282,,
JX106389,1,79.016,1b,89.922,,
JX106390,1,78.497,1b,89.664,,
JX106391,1,94.832,1a,94.832,,
JX106392,1,94.057,1a,93.540,,
JX106393,1,91.710,1a,92.228,,
JX106394,1,94.574,1a,94.574,,
JX106395,1,92.248,1a,92.506,,
JX106396,1,91.990,1a,91.990,,
JX106397,1,94.315,1a,94.315,,
JX106398,1,93.282,1a,93.282,,
JX106399,1,93.798,1a,93.798,,
JX106400,1,76.943,1b,89.896,,
JX106401,1,76.684,1b,89.637,,
JX106402,1,91.731,1a,92.248,,
JX106403,1,91.731,1a,91.731,,
JX106404,1,79.534,1b,90.415,,
JX106405,1,80.052,1b,89.896,,
JX106406,1,76.943,1b,89.147,,
JX106407,1,76.684,1b,89.147,,
JX106408,1,78.497,1b,89.637,,
JX106409,1,78.756,1b,89.896,,
JX106410,1,92.248,1a,92.248,,
JX106411,1,91.990,1a,91.990,,
JX106412,1,91.731,1a,91.731,,
JX106413,1,91.990,1a,91.990,,
JX106414,1,77.285,1b,89.637,,
JX106415,1,77.519,1b,88.860,,
JX106416,1,94.057,1a,94.057,,
JX106417,1,94.574,1a,94.574,,
JX106418,1,91.451,1a,92.228,,
JX106419,1,91.451,1a,92.228,,
JX106420,1,93.540,1a,93.540,,
JX106421,1,93.540,1a,93.023,,
JX106422,1,76.943,1b,89.922,,
JX106423,1,77.519,1b,90.415,,
JX106424,1,93.282,1a,93.023,,
JX106425,1,93.282,1a,93.023,,
JX106426,1,76.684,1b,89.378,,
JX106427,1,77.979,1b,89.147,,
JX106428,1,92.248,1a,91.990,,
JX106429,1,81.201,1b,88.512,,
JX106430,1,92.248,1a,92.248,,
JX106431,1,94.057,1a,94.057,,
JX106432,1,89.406,1a,89.406,,
JX106433,1,89.922,1a,89.922,,
JX106434,1,79.275,1b,89.896,,
JX106435,1,79.070,1b,90.155,,
JX112366,1,93.378,1a,94.345,2111-2179,
JX112367,1,93.304,1a,94.271,2111-2179,
JX112368,1,93.304,1a,94.271,2111-2179,
JX112369,1,93.080,1a,94.196,2111-2179,
JX112370,1,93.304,1a,94.420,2111-2179,
JX112371,1,93.006,1a,94.122,2111-2179,
JX112372,1,93.378,1a,94.345,2111-2179,
JX112373,1,93.229,1a,94.345,2111-2179,
