Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
FJ435554,1,83.578,1b,93.842,,
FJ435555,1,80.833,1b,95.000,,
FJ435556,1,82.133,1b,93.966,,
FJ435557,3,96.264,3a,91.977,,
FJ435558,1,82.421,1b,93.966,,
FJ435559,3,95.362,3a,92.775,,
FJ435560,3,95.556,3a,90.859,,
FJ435561,3,95.556,3a,90.859,,
FJ435562,3,95.402,3a,90.544,,
FJ435563,1,80.403,1b,93.255,,
FJ435564,1,82.709,1b,95.402,,
FJ435565,3,96.676,3a,92.541,,
FJ435566,1,80.117,1b,92.982,,
FJ435567,3,97.126,3a,93.410,,
FJ435568,3,96.111,3a,91.413,,
FJ435569,1,80.556,1b,93.333,,
FJ435570,3,94.722,3a,90.582,,
FJ435571,3,96.078,3a,91.341,,
FJ435572,1,82.133,1b,93.966,,
FJ435573,1,83.862,1b,93.678,,
FJ435574,1,81.389,1b,92.222,,
FJ435575,3,96.460,3a,92.059,,
FJ435576,3,94.444,3a,91.413,,
FJ435577,1,81.056,1b,94.737,,
FJ435578,2,85.214,2k,94.717,,
FJ435579,3,96.111,3a,91.413,,
FJ435580,3,96.111,3a,91.436,,
FJ435581,3,95.278,3a,90.582,,
FJ435582,3,95.000,3a,90.859,,
FJ435583,1,81.870,1b,94.334,,
FJ462431,4,80.032,4p,100.000,1175-1315,
FJ462432,4,78.512,4g,100.000,1175-1315,
FJ462433,4,79.552,4m,100.000,1175-1315,
FJ462434,4,80.766,4q,100.000,1175-1315,
FJ462435,4,77.391,4b,100.000,1175-1315,
FJ462436,4,83.715,4c,100.000,1175-1315,
FJ462437,4,80.491,4d,100.000,1175-1315,
FJ462438,4,78.352,4k,100.000,1175-1315,
FJ462439,4,78.276,4r,100.000,1175-1315,
FJ462440,4,80.205,4o,100.000,1175-1315,
FJ462441,4,80.032,4n,100.000,1175-1315,
FJ462799,3,80.064,3b,92.384,,
FJ462800,3,97.444,3a,93.631,,
FJ462801,3,78.981,3b,92.459,,
FJ462802,3,80.317,3b,90.397,,
FJ462803,3,97.333,3a,93.506,,
FJ462804,3,80.130,3b,91.883,,
FJ462805,1,80.277,1b,92.434,,
FJ462806,3,96.497,3a,93.016,,
FJ462807,6,73.885,6n,94.904,,
FJ462808,3,79.070,3b,92.466,,
FJ462809,3,78.797,3b,93.092,,
FJ462810,1,81.210,1b,94.098,,
FJ462811,1,79.553,1b,94.059,,
FJ462812,6,71.895,6n,95.820,,
FJ462813,3,79.479,3b,93.709,,
FJ462814,6,72.063,6n,95.873,,
FJ462815,1,80.511,1b,94.389,,
FJ462816,1,96.057,1a,96.416,,
FJ462817,3,97.070,3a,93.796,,
FJ462818,1,79.273,1b,94.909,,
FJ462819,1,96.390,1a,96.751,,
FJ462820,1,95.760,1a,96.113,,
FJ462821,1,96.071,1a,96.429,,
FJ462822,6,71.609,6n,95.847,,
FJ462823,3,96.721,3a,93.115,,
FJ462824,3,80.449,3b,92.384,,
FJ462825,3,97.473,3a,93.525,,
FJ462826,3,80.292,3b,90.580,,
FJ462827,3,79.121,3b,91.697,,
FJ462828,3,77.491,3b,88.060,,
FJ462829,1,80.000,1b,94.909,,
FJ462830,3,78.309,3b,89.963,,
FJ462831,6,79.767,6a,95.506,,
FJ462832,6,70.480,6n,96.654,,
FJ462833,3,95.941,3a,91.912,,
FJ462834,1,80.573,1b,94.408,,
FJ462835,6,72.794,6n,96.466,,
FJ462836,3,95.956,3a,91.941,,
FJ462837,3,77.289,3b,91.336,,
FJ462838,3,94.118,3a,90.476,,
FJ462839,6,71.747,6n,97.417,,
FJ462840,3,78.022,3b,93.066,,
FJ462841,6,70.480,6n,94.286,,
FJ462842,3,79.259,3b,92.251,,
FJ462843,3,96.691,3a,92.674,,
FJ462844,1,79.273,1b,93.818,,
FJ462845,3,79.618,3b,93.115,,
FJ462846,1,80.328,1b,94.426,,
FJ462847,3,80.592,3b,91.475,,
FJ462848,3,96.815,3a,92.698,,
FJ462849,3,78.914,3b,92.787,,
FJ462850,1,80.000,1b,94.098,,
FJ462851,1,79.618,1b,93.115,,
FJ462852,6,73.016,6xa,89.873,,
FJ462853,2,72.524,2u,71.565,,
FJ462854,1,80.255,1b,94.426,,
FJ462855,3,78.502,3b,92.053,,
FJ462856,3,78.594,3b,92.053,,
FJ462857,6,73.179,6n,95.695,,
FJ462858,3,79.487,3b,91.475,,
FJ462859,3,96.190,3a,92.405,,
FJ462860,3,77.955,3b,93.046,,
FJ462861,1,79.936,1b,93.069,,
FJ462862,1,80.892,1b,93.443,,
FJ462863,1,94.904,1a,95.541,,
FJ462864,3,95.779,3a,92.557,,
FJ462865,3,96.066,3a,93.443,,
FJ462866,1,79.618,1b,93.399,,
FJ462867,3,80.449,3b,90.970,,
FJ462868,1,79.618,1b,93.115,,
FJ462869,3,80.769,3b,91.083,,
FJ462870,1,79.655,1b,91.148,,
FJ462871,3,80.573,3b,92.459,,
FJ462872,3,95.681,3a,92.053,,
FJ462873,3,95.238,3a,92.089,,
FJ462874,3,80.511,3b,92.063,,
FJ462875,3,79.936,3b,91.803,,
FJ462876,3,79.233,3b,91.746,,
FJ462877,1,83.121,1b,92.038,,
FJ462878,3,96.178,3a,93.016,,
FJ462879,6,73.226,6xa,94.953,,
FJ462880,3,94.268,3a,91.746,,
FJ462881,3,78.778,3b,93.311,,
FJ462882,3,80.317,3b,92.053,,
FJ462883,1,79.936,1b,94.389,,
FJ462884,3,96.508,3a,92.722,,
FJ462885,3,81.961,3b,92.015,,
FJ462886,3,79.872,3b,91.720,,
FJ462887,3,78.758,3b,94.371,,
FJ462888,3,79.936,3b,91.746,,
FJ462889,3,93.857,3a,90.476,,
FJ462890,3,96.497,3a,92.698,,
FJ462891,1,80.380,1b,94.098,,
FJ462892,1,81.443,1b,92.069,,
FJ462893,3,80.128,3b,91.667,,
FJ462894,3,96.104,3a,92.405,,
FJ462895,3,94.949,3a,91.275,,
FJ462896,3,95.847,3a,92.357,,
FJ462897,1,80.887,1b,93.706,,
FJ462898,3,77.707,3b,93.000,,
FJ462899,1,81.090,1b,93.248,,
FJ462900,1,80.063,1b,94.098,,
FJ462901,6,72.517,6n,94.702,,
FJ462902,3,79.461,3b,92.982,,
FJ462903,3,95.318,3a,92.000,,
FJ462904,3,78.548,3b,93.103,,
FJ462905,3,94.697,3a,91.011,,
FJ462906,6,71.019,6n,95.860,,
FJ462907,3,96.815,3a,93.038,,
FJ462908,3,81.150,3b,90.446,,
FJ462909,3,94.586,3a,90.794,,
FJ462910,3,78.431,3b,91.722,,
FJ462911,6,74.603,6xa,95.886,,
FJ462912,1,80.696,1b,93.770,,
FJ462913,3,80.317,3b,91.176,,
FJ462914,3,96.178,3a,92.381,,
FJ462915,3,96.508,3a,92.089,,
FJ462916,3,82.576,3b,91.003,,
FJ462917,3,77.037,3b,92.251,,
FJ462918,3,93.993,3a,89.655,,
FJ462919,3,76.707,3b,89.963,,
FJ462920,3,78.548,3b,87.541,,
FJ462921,3,94.096,3a,91.176,,
FJ462922,6,71.845,6n,94.839,,
FJ462923,3,81.377,3b,89.796,,
FJ462924,3,93.811,3a,91.362,,
FJ462925,3,77.656,3b,93.116,,
FJ462926,1,80.255,1b,93.770,,
FJ462927,1,95.541,1a,96.178,,
FJ462928,6,71.519,6n,96.805,,
FJ462929,1,80.000,1b,93.729,,
FJ462930,3,95.873,3a,92.089,,
FJ462931,3,78.388,3b,92.115,,
FJ462932,3,77.289,3b,92.058,,
FJ462933,3,97.112,3a,93.165,,
FJ462934,1,80.952,1b,93.443,,
FJ462935,1,80.443,1b,94.465,,
FJ462936,3,97.097,3a,93.891,,
FJ462937,3,80.192,3b,90.764,,
FJ462938,3,94.056,3a,93.536,,
FJ462939,3,78.832,3b,92.754,,
FJ462940,3,80.130,3b,93.377,,
FJ462941,6,70.849,6n,97.026,,
FJ462942,3,97.143,3a,93.354,,
FJ462943,3,80.192,3b,92.384,,
FJ462944,6,72.697,6n,97.667,,
FJ462945,3,97.125,3a,92.675,,
FJ462946,1,79.273,1b,93.091,,
FJ462947,3,80.255,3b,92.667,,
FJ462948,3,80.773,3b,92.266,,
FJ462949,6,75.758,6n,96.735,,
FJ462950,3,81.695,3b,92.565,,
FJ462951,3,81.412,3b,92.332,,
FJ462952,3,80.769,3b,91.511,,
FJ462953,1,94.525,1a,94.112,,
FJ462954,3,81.538,3b,91.376,,
FJ462955,3,95.084,3a,93.521,,
FJ462956,1,82.748,1b,94.421,,
FJ462957,3,81.148,3b,92.513,,
FJ462958,3,81.485,3b,92.461,,
FJ462959,3,80.998,3b,92.683,,
FJ462960,6,76.360,6n,97.528,,
FJ462961,3,82.102,3b,92.021,,
FJ462962,6,75.996,6n,96.832,,
FJ462963,6,75.602,6n,96.443,,
FJ462964,3,80.942,3b,92.042,,
FJ462965,6,76.699,6n,96.733,,
FJ462966,6,75.702,6n,96.764,,
FJ462967,3,81.142,3b,92.134,,
FJ462968,3,80.998,3b,91.800,,
FJ462969,3,81.385,3b,92.159,,
FJ462970,3,81.584,3b,92.078,,
FJ462971,3,81.560,3b,92.534,,
FJ462972,3,81.590,3b,91.658,,
FJ462973,3,81.734,3b,93.107,,
FJ462974,6,75.821,6n,96.189,,
FJ462975,3,94.578,3a,92.917,,
FJ462976,1,83.631,1b,92.827,,
FJ462977,3,80.860,3b,91.709,,
FJ462978,3,81.349,3b,92.850,,
FJ462979,3,81.865,3b,92.427,,
FJ462980,3,81.115,3b,91.179,,
FJ462981,1,83.246,1b,95.153,,
FJ462982,1,82.497,1b,94.371,,
FJ462983,3,93.382,3a,92.947,,
FJ462984,6,76.026,6n,97.417,,
FJ462985,3,81.524,3b,92.396,,
FJ462986,6,75.162,6n,96.633,,
FJ462987,3,94.901,3a,93.555,,
FJ462988,3,81.540,3b,92.550,,
FJ462989,6,75.956,6n,97.831,,
FJ462990,6,75.873,6v,97.482,,
FJ462991,6,75.900,6n,97.314,,
FJ462992,6,75.305,6n,96.834,,
FJ462993,3,81.398,3b,92.755,,
FJ462994,6,75.543,6n,97.137,,
FJ462995,3,80.923,3b,91.692,,
FJ462996,3,80.262,3b,90.513,,
FJ462997,3,80.392,3b,90.690,,
FJ462998,3,81.631,3b,91.667,,
FJ462999,3,81.554,3b,92.842,,
FJ463000,3,81.557,3b,92.615,,
FJ463001,3,81.705,3b,91.399,,
FJ463002,6,76.681,6v,97.689,,
FJ463003,3,81.193,3b,92.634,,
FJ463004,3,80.805,3b,92.769,,
FJ463005,6,75.776,6n,96.323,,
FJ463006,6,73.932,6n,96.857,,
FJ463007,3,80.344,3b,93.000,,
FJ463008,3,80.714,3b,90.429,,
FJ463009,6,74.315,6n,97.286,,
FJ463010,1,82.754,1b,94.857,,
FJ463011,3,81.034,3b,93.143,,
FJ463012,3,80.857,3b,92.857,,
FJ463013,6,73.919,6n,97.000,,
FJ463014,6,74.015,6n,96.714,,
FJ463015,6,77.596,6xa,87.429,,
FJ463016,3,80.372,3b,92.550,,
FJ463017,3,80.488,3b,90.987,,
FJ463018,1,82.344,1b,95.000,,
FJ463019,3,80.544,3b,92.275,,
FJ463020,3,80.506,3b,91.845,,
FJ463021,3,81.286,3b,93.286,,
FJ463022,3,80.401,3b,91.416,,
FJ463023,3,80.571,3b,93.133,,
FJ463024,1,82.000,1b,94.857,,
FJ463025,3,81.178,3b,92.704,,
FJ463026,3,96.280,3a,94.294,,
FJ463027,3,80.571,3b,93.429,,
FJ463028,6,74.640,6n,97.711,,
FJ463029,6,75.108,6n,96.857,,
FJ463030,6,75.543,6n,97.420,,
FJ469163,6,79.826,6a,95.918,,
FJ469164,6,80.261,6a,96.647,,
FJ469165,6,81.241,6a,96.501,,
FJ469166,6,80.552,6a,95.481,,
FJ469167,6,79.883,6a,96.356,,
FJ469168,6,80.697,6a,95.627,,
FJ469169,6,80.175,6a,96.501,,
FJ469170,6,80.904,6a,96.210,,
FJ469171,6,81.132,6a,97.085,,
FJ469172,6,79.502,6a,96.501,,
FJ469173,6,79.971,6a,95.481,,
FJ469174,6,81.277,6a,96.064,,
FJ469175,6,79.245,6a,96.064,,
FJ469176,6,80.406,6a,96.501,,
FJ469177,6,80.697,6a,95.335,,
FJ469178,6,80.552,6a,96.064,,
FJ469179,6,80.552,6a,96.647,,
FJ469180,6,81.132,6a,95.918,,
FJ469181,6,80.321,6a,94.752,,
FJ469182,6,80.029,6a,95.044,,
FJ469183,6,81.277,6a,96.939,,
FJ469184,6,81.567,6a,95.773,,
FJ469185,6,80.904,6a,96.356,,
FJ469186,6,80.233,6a,96.064,,
FJ469187,6,80.552,6a,95.918,,
FJ469188,6,80.612,6a,96.210,,
FJ469189,6,81.422,6a,96.356,,
FJ469190,6,80.175,6a,94.023,,
FJ469191,6,80.175,6a,93.732,,
FJ469192,6,80.904,6a,95.335,,
FJ469193,6,81.567,6a,96.647,,
FJ469194,6,80.552,6a,97.085,,
FJ469195,6,80.116,6a,96.939,,
FJ469196,6,80.959,6a,96.647,,
FJ469197,6,80.697,6a,96.501,,
FJ469198,6,79.681,6a,96.210,,
FJ469199,6,80.987,6a,96.064,,
FJ469200,6,81.341,6a,96.210,,
FJ469201,6,81.250,6a,97.376,,
FJ469202,6,81.132,6a,95.918,,
FJ469203,6,80.029,6a,95.335,,
FJ469204,6,80.000,6a,94.721,,
FJ469205,6,79.971,6a,95.627,,
FJ469206,6,80.552,6a,96.647,,
FJ469207,6,80.406,6a,96.793,,
FJ469208,6,79.826,6a,96.210,,
FJ469209,6,80.116,6a,96.793,,
FJ469210,6,80.697,6a,96.356,,
FJ469211,6,80.552,6a,96.647,,
FJ469212,6,80.552,6a,96.939,,
FJ469213,6,79.971,6a,97.085,,
FJ469214,6,79.971,6a,96.356,,
FJ469215,6,80.697,6a,96.647,,
FJ469216,6,80.697,6a,96.647,,
FJ469217,6,79.971,6a,96.356,,
FJ469218,6,79.971,6a,96.356,,
FJ469219,6,79.971,6a,96.356,,
FJ469220,6,79.971,6a,96.356,,
FJ469221,6,79.971,6a,96.356,,
FJ469222,6,80.116,6a,96.356,,
FJ469223,6,79.971,6a,96.356,,
FJ469224,6,80.697,6a,95.627,,
FJ469225,6,81.195,6a,96.210,,
FJ469226,6,81.132,6a,97.085,,
FJ469227,6,80.261,6a,96.501,,
FJ469228,6,80.842,6a,96.356,,
FJ469229,6,80.987,6a,95.627,,
FJ469230,6,80.466,6a,94.898,,
FJ469231,6,81.422,6a,95.773,,
FJ469232,6,80.378,6a,96.064,,
FJ469233,6,80.523,6a,96.356,,
FJ469234,6,79.942,6a,96.064,,
FJ469235,6,80.233,6a,96.356,,
FJ469236,6,80.523,6a,96.356,,
FJ469237,6,80.959,6a,95.627,,
FJ469238,6,80.523,6a,96.647,,
FJ469239,6,80.669,6a,96.356,,
FJ469240,6,80.669,6a,96.356,,
FJ469241,6,80.669,6a,96.356,,
FJ469242,6,80.523,6a,95.918,,
FJ469243,6,80.523,6a,96.064,,
FJ469244,6,80.523,6a,96.210,,
FJ469245,6,80.814,6a,96.210,,
FJ469246,6,80.087,6a,96.356,,
FJ469247,6,80.233,6a,95.918,,
FJ469248,6,81.132,6a,96.356,,
FJ469249,6,81.341,6a,96.501,,
FJ469250,6,79.826,6a,96.793,,
FJ469251,6,81.132,6a,96.501,,
FJ469252,6,80.842,6a,96.501,,
FJ469253,6,80.842,6a,96.501,,
FJ469254,6,81.132,6a,95.481,,
FJ469255,6,80.552,6a,96.356,,
FJ469256,6,80.842,6a,96.501,,
FJ469257,6,80.697,6a,96.064,,
FJ469258,6,80.987,6a,96.356,,
FJ469259,6,80.697,6a,96.501,,
FJ469260,6,80.697,6a,96.501,,
FJ469261,6,80.842,6a,96.793,,
FJ469262,6,80.842,6a,95.627,,
FJ469263,6,80.552,6a,95.335,,
FJ469264,6,80.842,6a,95.627,,
FJ469265,6,80.552,6a,95.335,,
FJ469266,6,80.842,6a,95.481,,
FJ469267,6,80.842,6a,95.627,,
FJ469268,6,80.842,6a,95.627,,
FJ469269,6,80.697,6a,95.481,,
FJ469270,6,80.697,6a,95.481,,
FJ469271,6,80.842,6a,95.627,,
FJ469272,6,81.050,6a,96.647,,
FJ469273,6,80.758,6a,96.064,,
FJ469274,6,81.050,6a,95.773,,
FJ469275,6,80.758,6a,96.064,,
FJ478453,1,79.165,1b,91.758,1175-1315,
FJ483408,1,76.359,1b,88.955,,
FJ483409,1,75.171,1b,86.561,,
FJ483410,1,76.244,1b,91.339,,
FJ483411,1,74.830,1b,91.423,,
FJ483412,1,78.009,1b,91.228,,
FJ483413,1,76.905,1b,87.352,,
FJ483414,1,74.576,1b,83.735,,
FJ483415,1,75.406,1b,89.041,,
FJ483416,1,75.520,1b,88.933,,
FJ483417,1,76.310,1b,91.071,,
FJ483418,1,75.339,1b,91.813,,
FJ483419,1,77.376,1b,85.200,,
FJ483420,1,75.694,1b,87.719,,
FJ483421,1,74.537,1b,88.694,,
FJ483422,1,77.376,1b,92.323,,
FJ483423,1,77.367,1b,89.744,,
FJ483424,1,76.697,1b,87.352,,
FJ483425,1,76.871,1b,90.020,,
FJ483426,1,76.156,1b,87.945,,
FJ483427,1,77.551,1b,88.499,,
FJ483428,1,77.149,1b,91.977,,
FJ483429,1,73.148,1b,85.341,,
FJ483430,1,74.537,1b,90.411,,
FJ483431,1,76.697,1b,92.398,,
FJ483432,1,76.852,1b,89.130,,
FJ483433,1,75.000,1b,89.474,,
FJ483434,1,76.606,1b,91.228,,
FJ483435,1,76.782,1b,89.980,,
FJ483436,1,77.546,1b,92.172,,
FJ483437,1,77.376,1b,90.998,,
FJ483438,1,75.339,1b,92.368,,
FJ483439,1,76.279,1b,86.940,,
FJ483440,1,76.871,1b,92.534,,
FJ483441,1,76.443,1b,89.328,,
FJ483442,1,76.620,1b,90.607,,
FJ483443,1,74.661,1b,87.747,,
FJ483444,1,73.923,1b,86.166,,
FJ483445,1,75.676,1b,88.650,,
FJ483446,1,77.098,1b,90.838,,
FJ483447,1,77.098,1b,89.864,,
FJ483448,1,76.190,1b,91.781,,
FJ483449,1,73.611,1b,86.497,,
FJ483450,1,75.751,1b,88.109,,
FJ483451,1,77.083,1b,87.952,,
FJ483452,1,75.463,1b,88.538,,
FJ483453,1,77.083,1b,90.730,,
FJ483454,1,73.529,1b,85.992,,
FJ494921,3,94.976,3a,95.455,,
FJ515016,6,78.783,6a,95.130,,
FJ515038,1,74.669,1b,84.954,,
FJ515040,6,80.581,6a,94.435,,
FJ515062,1,81.481,1b,89.217,,
FJ515073,1,94.435,1a,93.739,,
FJ515076,2,91.652,2a,93.043,,
FJ515077,1,78.975,1b,92.696,,
FJ515090,6,81.043,6a,96.522,,
FJ515092,6,80.581,6a,96.140,,
FJ515096,1,81.272,1b,92.160,,
FJ515101,1,91.892,1a,91.291,,
FJ515105,1,80.071,1b,92.870,,
FJ515117,1,94.261,1a,93.565,,
FJ515122,1,79.613,1b,91.478,,
FJ515129,6,81.217,6a,97.565,,
FJ515130,6,75.510,6a,88.834,,
FJ515139,6,73.217,6w,93.043,,
FJ515140,1,82.187,1b,92.000,,
FJ515145,1,79.505,1b,92.870,,
FJ515146,6,80.000,6a,95.478,,
FJ515147,6,79.545,6a,96.503,,
FJ515149,6,80.000,6a,95.478,,
FJ518798,1,94.673,1a,93.607,,
FJ518799,1,93.740,1a,94.046,,
FJ518800,1,76.831,1b,90.448,,
FJ518801,1,95.429,1a,96.000,,
FJ518802,1,76.900,1b,90.652,,
FJ518803,1,95.876,1a,95.876,,
FJ538017,1,97.201,1a,96.455,,
FJ538018,1,93.928,1a,94.497,,
FJ538019,1,97.505,1a,96.737,,
FJ538020,1,93.384,1a,93.195,,
FJ538021,1,95.176,1a,94.991,,
FJ538022,1,95.802,1a,95.038,,
FJ538023,1,96.154,1a,95.701,,
FJ538024,1,95.019,1a,95.402,,
FJ538025,1,96.743,1a,96.360,,
FJ538026,1,97.343,1a,96.584,,
FJ538027,1,94.329,1a,94.329,,
FJ538028,1,97.921,1a,97.164,,
FJ538029,1,97.186,1a,96.435,,
FJ538030,1,97.925,1a,97.170,,
FJ538031,1,97.514,1a,96.750,,
FJ538032,1,96.846,1a,96.104,,
FJ538033,1,93.433,1a,93.809,,
FJ538034,1,94.497,1a,93.928,,
FJ538035,1,94.455,1a,94.455,,
FJ538036,1,97.318,1a,96.935,,
FJ538037,1,95.572,1a,95.387,,
FJ538038,1,95.393,1a,95.010,,
FJ538039,1,94.240,1a,94.009,,
FJ538040,1,94.788,1a,94.788,,
FJ538041,1,94.906,1a,94.717,,
FJ538061,1,83.080,1b,92.776,,
FJ538062,1,84.686,1b,93.542,,
FJ538063,1,83.083,1b,93.421,,
FJ538064,1,82.600,1b,93.474,,
FJ538065,1,83.117,1b,93.878,,
FJ538066,1,83.395,1b,94.280,,
FJ538067,1,82.331,1b,93.774,,
FJ538068,1,83.302,1b,92.979,,
FJ538069,1,85.122,1b,95.104,,
FJ538070,1,81.870,1b,93.321,,
FJ538071,1,81.801,1b,92.647,,
FJ538072,1,82.983,1b,95.585,,
FJ538073,1,84.515,1b,93.843,,
FJ538074,1,82.726,1b,94.050,,
FJ538075,1,83.427,1b,92.655,,
FJ538076,1,82.841,1b,93.727,,
FJ538077,1,83.365,1b,93.384,,
FJ538078,1,83.835,1b,93.045,,
FJ538079,1,83.716,1b,93.858,,
FJ538080,1,83.271,1b,95.677,,
FJ538081,1,83.206,1b,95.038,,
FJ538082,1,81.489,1b,93.359,,
FJ709497,1,79.059,1b,90.745,,
FJ709498,1,78.182,1b,92.551,,
FJ709499,1,77.123,1b,89.842,,
FJ709500,1,78.864,1b,88.939,,
FJ709501,1,79.091,1b,91.648,,
FJ709502,1,78.409,1b,90.068,,
FJ709503,1,78.636,1b,92.099,,
FJ709504,1,78.409,1b,93.228,,
FJ709505,1,78.636,1b,90.971,,
FJ709506,1,79.365,1b,91.874,,
FJ709507,1,77.427,1b,89.796,,
FJ709508,1,77.149,1b,90.541,,
FJ709509,1,77.551,1b,91.667,,
FJ709510,1,78.353,1b,91.196,,
FJ709511,1,78.182,1b,90.950,,
FJ709512,1,78.353,1b,91.648,,
FJ709513,1,81.121,1b,93.567,,
FJ709514,1,79.351,1b,90.643,,
FJ709515,1,83.481,1b,91.520,,
FJ709516,1,79.941,1b,93.567,,
FJ709517,1,81.711,1b,93.860,,
FJ709518,1,81.416,1b,92.398,,
FJ709519,1,80.645,1b,91.964,,
FJ709520,1,78.235,1b,90.087,,
FJ709521,1,82.301,1b,91.520,,
FJ709522,1,81.121,1b,92.604,,
FJ709523,1,82.006,1b,94.083,,
FJ709524,1,81.416,1b,92.604,,
FJ709525,1,82.006,1b,92.690,,
FJ709526,1,81.121,1b,94.737,,
FJ709527,1,81.416,1b,92.398,,
FJ709528,1,82.596,1b,91.813,,
FJ709529,1,80.531,1b,92.105,,
FJ709530,1,80.655,1b,92.105,,
FJ709531,1,80.826,1b,94.379,,
FJ709532,1,79.762,1b,93.275,,
FJ709533,1,82.596,1b,92.105,,
FJ709534,1,81.416,1b,92.604,,
FJ709535,1,96.755,1a,97.345,,
FJ709536,1,81.121,1b,92.398,,
FJ709537,1,80.531,1b,93.275,,
FJ709538,1,79.941,1b,92.899,,
FJ709539,1,82.891,1b,92.690,,
FJ709540,1,81.121,1b,93.787,,
FJ709541,1,79.941,1b,91.420,,
FJ709542,1,82.006,1b,92.105,,
FJ709543,1,81.121,1b,94.083,,
FJ709544,1,81.121,1b,91.813,,
FJ709545,1,82.301,1b,92.899,,
FJ709546,1,82.006,1b,92.982,,
FJ709547,1,79.351,1b,92.308,,
FJ709548,1,82.596,1b,91.813,,
FJ709549,1,82.006,1b,92.690,,
FJ709550,1,79.941,1b,93.275,,
FJ709551,1,80.531,1b,92.982,,
FJ709552,1,82.301,1b,94.444,,
FJ709553,1,82.596,1b,93.275,,
FJ709554,1,77.955,1b,92.551,,
FJ709555,1,79.091,1b,93.228,,
FJ709556,1,79.318,1b,90.068,,
FJ709557,1,76.591,1b,91.422,,
FJ709558,1,79.529,1b,91.648,,
FJ709559,1,77.955,1b,93.905,,
FJ709560,1,77.045,1b,90.519,,
FJ709561,1,78.409,1b,92.551,,
FJ709562,1,78.458,1b,91.422,,
FJ709563,1,80.000,1b,92.551,,
FJ709564,1,78.458,1b,91.648,,
FJ709565,1,79.138,1b,91.874,,
FJ709566,1,79.318,1b,91.874,,
FJ709567,1,79.318,1b,92.777,,
FJ709568,1,78.182,1b,92.325,,
FJ709569,1,78.636,1b,94.131,,
FJ709570,1,77.955,1b,89.842,,
FJ709571,1,80.000,1b,92.099,,
FJ709572,1,79.294,1b,90.971,,
FJ709573,1,76.364,1b,90.745,,
FJ709574,1,79.673,1b,91.383,,
FJ709575,1,77.727,1b,92.325,,
FJ709576,1,78.824,1b,93.454,,
FJ709577,1,78.182,1b,90.971,,
FJ709578,1,79.812,1b,92.325,,
FJ709579,1,79.365,1b,89.616,,
FJ709580,1,78.458,1b,90.519,,
FJ709581,1,80.227,1b,92.099,,
FJ709582,1,80.227,1b,91.422,,
FJ709583,1,78.458,1b,90.971,,
FJ709584,1,79.773,1b,91.422,,
FJ709585,1,79.091,1b,91.648,,
FJ709586,1,78.231,1b,92.325,,
FJ709587,1,78.912,1b,91.874,,
FJ709588,1,78.912,1b,92.099,,
FJ709589,1,80.000,1b,90.293,,
FJ709590,1,77.427,1b,89.796,,
FJ709591,1,79.773,1b,92.099,,
FJ709592,1,78.864,1b,92.099,,
FJ709593,1,77.045,1b,89.616,,
FJ709594,1,79.545,1b,93.228,,
FJ709595,1,80.455,1b,89.842,,
FJ709596,1,75.885,1b,88.791,,
FJ755932,4,85.352,4p,86.761,,
FJ755933,4,80.000,4p,88.235,,
FJ755934,4,87.131,4d,88.108,,
FJ755935,4,87.052,4c,89.256,,
FJ755936,4,87.640,4r,87.921,,
FJ755937,4,79.109,4g,84.958,,
FJ755938,4,87.052,4c,89.256,,
FJ755939,4,85.912,4m,85.912,,
FJ755940,4,88.430,4c,95.592,,
FJ755941,4,81.994,4k,86.111,,
FJ768772,6,72.931,6e,90.848,,
FJ768773,6,72.707,6e,89.955,,
FJ768774,6,73.378,6e,91.518,,
FJ768775,6,73.318,6e,98.214,,
FJ768776,2,72.867,2a,72.391,,
FJ768777,6,81.960,6a,95.536,,
FJ768778,6,81.514,6a,95.536,,
FJ768779,6,80.401,6a,93.750,,
FJ768780,6,81.514,6a,93.973,,
FJ768781,6,81.737,6a,94.643,,
FJ768782,6,81.960,6a,94.643,,
FJ768783,6,81.839,6a,94.866,,
FJ768784,6,81.292,6a,94.643,,
FJ768785,6,81.069,6a,95.089,,
FJ768786,6,80.717,6a,93.973,,
FJ768787,6,80.401,6a,94.196,,
FJ768788,6,80.846,6a,94.643,,
FJ768789,6,80.624,6a,95.089,,
FJ768790,6,80.178,6a,95.536,,
FJ768791,6,80.178,6a,95.536,,
FJ768792,6,79.955,6a,95.312,,
FJ768793,6,81.069,6a,94.843,,
FJ768794,6,81.960,6a,93.973,,
FJ768795,6,80.401,6a,94.866,,
FJ768796,6,79.510,6a,94.196,,
FJ768797,6,80.846,6a,94.196,,
FJ768798,6,81.027,6a,94.395,,
FJ768799,6,79.821,6a,92.634,,
FJ768800,1,83.937,1b,92.634,,
FJ768801,1,82.366,1b,92.793,,
FJ768802,1,83.705,1b,93.919,,
FJ768803,1,83.484,1b,93.527,,
FJ768804,1,82.589,1b,93.694,,
FJ768805,1,82.366,1b,93.919,,
FJ768806,1,82.366,1b,93.243,,
FJ768807,1,83.259,1b,93.919,,
FJ768808,1,83.705,1b,94.369,,
FJ768809,1,83.482,1b,93.919,,
FJ768810,1,83.705,1b,96.429,,
FJ768811,1,83.036,1b,90.766,,
