name,virus,subtype,bootstrap support
KJ678813|geneNS3|query3393-5285|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.103,HCV,6a,100.0
KJ678817|geneNS3|query3393-5285|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6a,100.0
KJ678811|geneNS3|query3436-5328|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6a,100.0
KM057764|geneNS3|query1-579|h77_aa1-193|extracted_nt579|aligned_aa193|pident97.409,HCV,1a,100.0
KM057762|geneNS3|query1-594|h77_aa1-198|extracted_nt594|aligned_aa198|pident80.303,HCV,4d,100.0
KM057763|geneNS3|query1-597|h77_aa1-199|extracted_nt597|aligned_aa199|pident91.457,HCV,1a,100.0
KM057767|geneNS3|query1-564|h77_aa1-188|extracted_nt564|aligned_aa188|pident94.681,HCV,1a,100.0
KM057760|geneNS3|query1-558|h77_aa1-186|extracted_nt558|aligned_aa186|pident78.495,HCV,4d,100.0
KM057772|geneNS3|query1-531|h77_aa1-177|extracted_nt531|aligned_aa177|pident75.706,HCV,3a,100.0
KM057775|geneNS3|query1-597|h77_aa1-199|extracted_nt597|aligned_aa199|pident91.960,HCV,1a,100.0
KM057773|geneNS3|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident95.500,HCV,1a,100.0
KM057774|geneNS3|query1-561|h77_aa1-187|extracted_nt561|aligned_aa187|pident77.540,HCV,4d,100.0
KM057778|geneNS3|query1-579|h77_aa1-193|extracted_nt579|aligned_aa193|pident82.902,HCV,4a,100.0
KM057784|geneNS3|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident80.526,HCV,4a,100.0
KM057783|geneNS3|query1-591|h77_aa1-197|extracted_nt591|aligned_aa197|pident81.726,HCV,4a,100.0
KM057786|geneNS3|query1-597|h77_aa1-199|extracted_nt597|aligned_aa199|pident96.482,HCV,1a,100.0
KM057785|geneNS3|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident81.000,HCV,4a,100.0
KM252779|geneNS3|query3429-5321|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.103,HCV,6e,100.0
KM252786|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6r,100.0
KM252785|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.212,HCV,6p,100.0
KM252782|geneNS3|query3424-5316|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.152,HCV,6h,100.0
KM252781|geneNS3|query3429-5321|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6e,100.0
KM252783|geneNS3|query3403-5295|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.994,HCV,6h,100.0
KM252790|geneNS3|query3438-5330|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6a,84.0
KM252789|geneNS3|query3435-5327|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6a,88.0
KM252787|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.212,HCV,6s,100.0
KM252791|geneNS3|query3438-5330|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6a,97.0
KM252792|geneNS3|query3426-5318|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.578,HCV,6n,100.0
KM252793|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.152,HCV,6d,41.0
KM252796|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6e,95.0
KM252794|geneNS3|query3426-5318|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6w,60.0
KM252784|geneNS3|query3422-5314|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.994,HCV,6h,100.0
KM252798|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,1b,49.0
KM252800|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,6t,86.0
KM277570|geneNS3|query2779-4671|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
KM252780|geneNS3|query3429-5321|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.420,HCV,6e,100.0
KM252799|geneNS3|query3432-5324|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6a,100.0
KM277569|geneNS3|query3001-4893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
KM277568|geneNS3|query3001-4893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
KM277573|geneNS3|query2802-4694|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.125,HCV,1b,100.0
KM252797|geneNS3|query3409-5301|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6w,59.0
KM277581|geneNS3|query3001-4893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
KM277579|geneNS3|query3001-4893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
KM504111|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6o,37.0
KM504114|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,6t,50.0
KM252795|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6j,99.0
KM504112|geneNS3|query3429-5321|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,1b,62.0
KM504117|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6t,30.0
KM504109|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.677,HCV,6n,100.0
KM504116|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,6q,100.0
KM504121|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6e,75.0
KM504119|geneNS3|query3411-5303|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.152,HCV,6h,100.0
KM580608|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
KM504124|geneNS3|query3418-5310|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6c,100.0
KM504110|geneNS3|query3417-5309|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6f,100.0
KM580610|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
KM580612|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
KM580611|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
KM580614|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.038,HCV,1a,100.0
KM504122|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.518,HCV,6h,100.0
KM580615|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
KM580616|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
KM277580|geneNS3|query3001-4893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
KM580618|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
KM580613|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.355,HCV,1a,100.0
KM580617|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
KM580609|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
KM580623|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
KM580621|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
KM504120|geneNS3|query3417-5309|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,2j,40.0
KM580619|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident90.333,HCV,1b,98.0
KM580625|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
KM580620|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
KM580626|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
KM580631|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
KM580629|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
KM504118|geneNS3|query3420-5309|h77_aa1-630|extracted_nt1890|aligned_aa630|pident86.508,HCV,1b,92.0
KM580630|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
KM580650|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.601,HCV,1b,100.0
KM580649|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
KM580646|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
KM580648|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident90.967,HCV,1b,100.0
KM580653|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
KM587615|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
KM580651|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident90.967,HCV,1b,100.0
KM580655|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
KM587617|geneNS3|query3432-5324|h77_aa1-631|extracted_nt1893|aligned_aa631|pident82.092,HCV,2b,100.0
KM587620|geneNS3|query3431-5323|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,2c,100.0
KM580640|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
KM587614|geneNS3|query3417-5309|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
KM587616|geneNS3|query3431-5323|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,2a,100.0
KM580654|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
KM587624|geneNS3|query3408-5300|h77_aa1-631|extracted_nt1893|aligned_aa631|pident88.114,HCV,4a,100.0
KM587621|geneNS3|query3431-5323|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,2j,100.0
KM587628|geneNS3|query3436-5328|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6a,100.0
KM587630|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6j,100.0
KM580652|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
KM588708|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident82.092,HCV,3a,100.0
KM588709|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588713|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3a,100.0
KM588707|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3a,100.0
KM588711|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.190,HCV,3a,100.0
KM588712|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3a,100.0
KM588706|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588710|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.032,HCV,3a,100.0
KM588716|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.190,HCV,3a,100.0
KM588717|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588720|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588721|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588715|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3a,100.0
KM588723|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.507,HCV,3a,100.0
KM588724|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3a,100.0
KM588718|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
KM588719|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588726|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.507,HCV,3a,100.0
KM588729|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3a,100.0
KM588730|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3a,100.0
KM588727|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.507,HCV,3a,100.0
KM588728|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588732|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588731|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588733|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588734|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,3a,100.0
KM588736|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3a,100.0
KM588738|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3a,100.0
KM588742|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
KM588739|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
KM588725|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3a,100.0
KM588741|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588740|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588745|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
KM588722|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588737|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588714|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.032,HCV,3a,100.0
KM588743|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588744|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,3a,100.0
KM588735|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588747|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588749|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,3a,100.0
KM588748|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
KM588757|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident82.567,HCV,3a,100.0
KM588755|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588756|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588752|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
KM588753|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
KM588750|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588760|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588746|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM588751|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
KM588758|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
KM589425|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3b,100.0
KM589423|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3b,100.0
KM588759|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,3a,100.0
KM589424|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,3b,100.0
KM589428|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,3b,100.0
KM589427|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.507,HCV,3b,100.0
KM589426|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident79.873,HCV,3b,100.0
KM588754|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.507,HCV,3a,100.0
KM589422|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.666,HCV,3b,100.0
KM589429|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3b,100.0
KM589431|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3b,100.0
KM589430|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3b,100.0
KM589436|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.152,HCV,6f,100.0
KM589435|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6f,100.0
KM589440|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6f,100.0
KM589437|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6f,100.0
KM589441|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6f,100.0
KM589439|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.994,HCV,6f,100.0
KM589438|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6f,100.0
KM589446|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.994,HCV,6f,100.0
KM589443|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.518,HCV,6f,100.0
KM589433|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3b,100.0
KM589445|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.677,HCV,6f,100.0
KM589432|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3b,100.0
KM591971|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
KM591975|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
KM589447|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.311,HCV,6f,100.0
KM591970|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
KM591972|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
KM591973|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
KM591977|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
KM591980|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.133,HCV,1a,100.0
KM591978|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM589452|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6f,100.0
KM591989|geneNS3|query1-537|h77_aa1-179|extracted_nt537|aligned_aa179|pident94.972,HCV,1a,100.0
KM591988|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
KM591990|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM591993|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM591994|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM591995|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident93.370,HCV,1a,100.0
KM591999|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident90.055,HCV,1a,100.0
KM589434|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.349,HCV,3b,100.0
KM591996|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM589444|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6f,100.0
KM591997|geneNS3|query1-537|h77_aa1-179|extracted_nt537|aligned_aa179|pident88.827,HCV,1a,100.0
KM592003|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.133,HCV,1a,100.0
KM592002|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident93.370,HCV,1a,100.0
KM591992|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.028,HCV,1a,100.0
KM592001|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.133,HCV,1a,100.0
KM592007|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
KM592005|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
KM592006|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
KM592008|geneNS3|query1-537|h77_aa1-179|extracted_nt537|aligned_aa179|pident97.207,HCV,1a,100.0
KM591991|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM592010|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592014|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident90.608,HCV,1b,100.0
KM592012|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592011|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592017|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592016|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.398,HCV,1b,100.0
KM592018|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592019|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.398,HCV,1b,100.0
KM592021|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.950,HCV,1b,100.0
KM592013|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.398,HCV,1b,100.0
KM592023|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.950,HCV,1b,100.0
KM591998|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident87.845,HCV,1a,100.0
KM592024|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592022|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident88.950,HCV,1b,100.0
KM592025|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM592026|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident89.503,HCV,1b,100.0
KM591976|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
KM592027|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident86.740,HCV,1b,100.0
KP057780|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.676,HCV,3a,100.0
KP057778|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.676,HCV,3a,100.0
KP057781|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.135,HCV,3a,100.0
KP057779|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.676,HCV,3a,100.0
KM874789|geneNS3|query1-855|h77_aa13-297|extracted_nt855|aligned_aa285|pident97.895,HCV,1a,100.0
KM874787|geneNS3|query1-855|h77_aa13-297|extracted_nt855|aligned_aa285|pident96.140,HCV,1a,100.0
KJ564294|geneNS3|query1-639|h77_aa1-213|extracted_nt639|aligned_aa213|pident88.732,HCV,1b,100.0
KP057782|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.135,HCV,3a,100.0
KP057783|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident76.757,HCV,3a,100.0
KP057784|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.135,HCV,3a,100.0
KP057785|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident76.216,HCV,3a,100.0
KP057786|geneNS3|query1-555|h77_aa1-185|extracted_nt555|aligned_aa185|pident75.135,HCV,3a,100.0
